FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio,_report_date,_source_file,_ingested_at
,,,Afghanistan,2020-08-22 04:27:49,33.93911,67.709953,37942,1389,28016,8537,Afghanistan,97.46626500214845,3.6608507722313006,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,,Albania,2020-08-22 04:27:49,41.1533,20.1683,8119,240,4096,3783,Albania,282.12523455417335,2.956029067619165,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,,Algeria,2020-08-22 04:27:49,28.0339,1.6596,40667,1418,28587,10662,Algeria,92.73895720108642,3.4868566651093023,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,,Andorra,2020-08-22 04:27:49,42.5063,1.5218,1045,53,875,117,Andorra,1352.48818999547,5.07177033492823,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,,Angola,2020-08-22 04:27:49,-11.2027,17.8739,2068,94,804,1170,Angola,6.292165572312622,4.545454545454546,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,,Antigua and Barbuda,2020-08-22 04:27:49,17.0608,-61.7964,94,3,89,2,Antigua and Barbuda,95.98888979658524,3.191489361702128,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,,Argentina,2020-08-22 04:27:49,-38.4161,-63.6167,329043,6730,239806,82507,Argentina,728.0392590661734,2.045325383004653,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,,Armenia,2020-08-22 04:27:49,40.0691,45.0382,42477,842,35693,5942,Armenia,1433.467623549136,1.9822492172234385,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Australian Capital Territory,Australia,2020-08-22 04:27:49,-35.4735,149.0124,113,3,110,0,"Australian Capital Territory, Australia",26.395701938799345,2.6548672566371683,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,New South Wales,Australia,2020-08-22 04:27:49,-33.8688,151.2093,3981,52,0,3929,"New South Wales, Australia",49.03917220990392,1.3062044712383822,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Northern Territory,Australia,2020-08-22 04:27:49,-12.4634,130.8456,33,0,33,0,"Northern Territory, Australia",13.436482084690551,0.0,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Queensland,Australia,2020-08-22 04:27:49,-27.4698,153.0251,1103,6,1082,15,"Queensland, Australia",21.56191965594761,0.543970988213962,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,South Australia,Australia,2020-08-22 04:27:49,-34.9285,138.6007,462,4,452,6,"South Australia, Australia",26.302305721605464,0.8658008658008658,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Tasmania,Australia,2020-08-22 04:27:49,-42.8821,147.3272,230,13,216,1,"Tasmania, Australia",42.95051353874883,5.652173913043479,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Victoria,Australia,2020-08-22 04:27:49,-37.8136,144.9631,18029,398,12940,4691,"Victoria, Australia",271.9347199806935,2.2075544955349717,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Western Australia,Australia,2020-08-22 04:27:49,-31.9505,115.8605,651,9,633,9,"Western Australia, Australia",24.74720596061735,1.3824884792626728,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,,Austria,2020-08-22 04:27:49,47.5162,14.5501,24356,888,21260,2772,Austria,274.93782199324926,2.948065584363137,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,,Azerbaijan,2020-08-22 04:27:49,40.1431,47.5769,34921,512,32682,1727,Azerbaijan,344.416582216995,1.4661664900776037,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,,Bahamas,2020-08-22 04:27:49,25.025885,-78.035889,1703,27,221,1455,Bahamas,433.06005370656686,1.5854374633000587,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,,Bahrain,2020-08-22 04:27:49,26.0275,50.55,48661,181,45166,3314,Bahrain,2859.748833879981,0.3719611187604036,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,,Bangladesh,2020-08-22 04:27:49,23.685,90.3563,290360,3861,172615,113884,Bangladesh,176.30766155702946,1.329728612756578,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,,Barbados,2020-08-22 04:27:49,13.1939,-59.5432,157,7,124,26,Barbados,54.63320933566713,4.45859872611465,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,,Belarus,2020-08-22 04:27:49,53.7098,27.9534,70111,632,68256,1223,Belarus,741.9686557372746,0.901427736018599,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,,Belgium,2020-08-22 04:27:49,50.8333,4.469936,80894,9985,18165,52744,Belgium,703.876506714166,12.343313471950948,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,,Belize,2020-08-22 04:27:49,17.1899,-88.4976,648,5,43,600,Belize,162.9692596718986,0.7716049382716049,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,,Benin,2020-08-22 04:27:49,9.3077,2.3158,2095,39,1705,351,Benin,17.28091878067157,1.8615751789976132,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,,Bhutan,2020-08-22 04:27:49,27.5142,90.4336,154,0,110,44,Bhutan,19.95821734239488,0.0,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,,Bolivia,2020-08-22 04:27:49,-16.2902,-63.5887,107435,4366,42141,60928,Bolivia,920.3695116323278,4.063852562014241,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,,Bosnia and Herzegovina,2020-08-22 04:27:49,43.9159,17.6791,17396,526,11157,5713,Bosnia and Herzegovina,530.2341034163767,3.023683605426535,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,,Botswana,2020-08-22 04:27:49,-22.3285,24.6849,1308,3,136,1169,Botswana,55.621113060118006,0.2293577981651376,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Acre,Brazil,2020-08-22 04:27:49,-9.0238,-70.812,23337,598,18601,4138,"Acre, Brazil",2646.113375702291,2.562454471440202,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Alagoas,Brazil,2020-08-22 04:27:49,-9.5713,-36.782,74839,1802,68736,4301,"Alagoas, Brazil",2242.463122764511,2.407835486845094,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Amapa,Brazil,2020-08-22 04:27:49,0.902,-52.003,40875,627,28684,11564,"Amapa, Brazil",4833.097048588736,1.5339449541284405,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Amazonas,Brazil,2020-08-22 04:27:49,-3.4168,-65.8561,114792,3556,97012,14224,"Amazonas, Brazil",2769.6782099683032,3.0977768485608754,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Bahia,Brazil,2020-08-22 04:27:49,-12.5797,-41.7007,229743,4757,208932,16054,"Bahia, Brazil",1544.6917998873669,2.070574511519393,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Ceara,Brazil,2020-08-22 04:27:49,-5.4984,-39.3206,202999,8268,173556,21175,"Ceara, Brazil",2222.9223184471266,4.072926467618067,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Distrito Federal,Brazil,2020-08-22 04:27:49,-15.7998,-47.8645,145452,2242,124864,18346,"Distrito Federal, Brazil",4823.849820314479,1.5414019745345544,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Espirito Santo,Brazil,2020-08-22 04:27:49,-19.1834,-40.3089,104988,3002,89656,12255,"Espirito Santo, Brazil",2610.603063217747,2.8595666803290407,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Goias,Brazil,2020-08-22 04:27:49,-15.827,-49.8362,114705,2688,103525,6879,"Goias, Brazil",1610.790792256988,2.3414211285172177,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Maranhao,Brazil,2020-08-22 04:27:49,-4.9609,-45.2744,143103,3328,130415,9360,"Maranhao, Brazil",2022.6054994211456,2.325597646450458,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Mato Grosso,Brazil,2020-08-22 04:27:49,-12.6819,-56.9211,80876,2540,58278,19364,"Mato Grosso, Brazil",2299.749803843688,3.1097910999076546,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Mato Grosso do Sul,Brazil,2020-08-22 04:27:49,-20.7722,-54.7852,41888,722,33946,6069,"Mato Grosso do Sul, Brazil",1464.958801519691,1.7096116528702316,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Minas Gerais,Brazil,2020-08-22 04:27:49,-18.5122,-44.555,188623,4663,155339,28621,"Minas Gerais, Brazil",891.0428564389907,2.4721269410411244,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Para,Brazil,2020-08-22 04:27:49,-1.9981,-54.9306,188644,6047,170299,10310,"Para, Brazil",2169.579552858263,3.2344652443663406,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Paraiba,Brazil,2020-08-22 04:27:49,-7.24,-36.782,100290,2268,60655,37367,"Paraiba, Brazil",2495.939028308463,2.2614418187256957,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Parana,Brazil,2020-08-22 04:27:49,-25.2521,-52.0215,114588,2928,70329,41331,"Parana, Brazil",1002.1727386240826,2.555241386532621,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Pernambuco,Brazil,2020-08-22 04:27:49,-8.8137,-36.9541,117431,7335,96220,13876,"Pernambuco, Brazil",1228.7342010957125,6.246221185206632,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Piaui,Brazil,2020-08-22 04:27:49,-7.7183,-42.7289,71510,1701,68178,686,"Piaui, Brazil",2154.93761966402,2.3704207780424182,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Rio Grande do Norte,Brazil,2020-08-22 04:27:49,-5.4026,-36.9541,59590,2171,34186,22851,"Rio Grande do Norte, Brazil",1687.866585796439,3.639066750012671,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Rio Grande do Sul,Brazil,2020-08-22 04:27:49,-30.0346,-51.2177,104335,2993,94351,6991,"Rio Grande do Sul, Brazil",917.0502614913864,2.868644270858293,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Rio de Janeiro,Brazil,2020-08-22 04:27:49,-22.9068,-43.1729,207036,15202,184641,7193,"Rio de Janeiro, Brazil",1199.1699016903792,7.342684364071949,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Rondonia,Brazil,2020-08-22 04:27:49,-11.5057,-63.5806,50514,1050,41786,7678,"Rondonia, Brazil",2842.2962764984736,2.0786316664687017,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Roraima,Brazil,2020-08-22 04:27:49,-2.7376,-62.0751,41527,579,10625,29990,"Roraima, Brazil",6799.876518957147,1.398363720230147,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Santa Catarina,Brazil,2020-08-22 04:27:49,-27.2423,-50.2189,130349,1995,117156,11198,"Santa Catarina, Brazil",1819.3001663133648,1.530506563149698,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Sao Paulo,Brazil,2020-08-22 04:27:49,-23.5505,-46.6333,735960,28155,530780,177025,"Sao Paulo, Brazil",1602.7335409319996,3.825615522582749,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Sergipe,Brazil,2020-08-22 04:27:49,-10.5741,-37.3857,69845,1761,59036,9048,"Sergipe, Brazil",3038.461806171847,2.521297157992698,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Tocantins,Brazil,2020-08-22 04:27:49,-10.1753,-48.2982,42839,573,25772,15520,"Tocantins, Brazil",2660.620803043616,1.3286178550946282,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,,Brunei,2020-08-22 04:27:49,4.5353,114.7277,143,3,139,1,Brunei,32.686984408537015,2.097902097902098,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,,Bulgaria,2020-08-22 04:27:49,42.7339,25.4858,15131,539,10282,4310,Bulgaria,217.76095227061597,3.5622232502808804,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,,Burkina Faso,2020-08-22 04:27:49,12.2383,-1.5616,1297,55,1034,208,Burkina Faso,6.204768457846659,4.240555127216654,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,,Burma,2020-08-22 04:27:49,21.9162,95.956,435,6,337,92,Burma,0.799488415633406,1.3793103448275863,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,,Burundi,2020-08-22 04:27:49,-3.3731,29.9189,426,1,336,89,Burundi,3.5826073997998957,0.2347417840375587,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,,Cabo Verde,2020-08-22 04:27:49,16.5388,-23.0418,3412,37,2498,877,Cabo Verde,613.6823096901372,1.0844079718640094,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,,Cambodia,2020-08-22 04:27:49,11.55,104.9167,273,0,263,10,Cambodia,1.6328756117825671,0.0,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,,Cameroon,2020-08-22 04:27:49,3.848,11.5021,18762,408,16540,1814,Cameroon,70.67767694432548,2.1746082507195394,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Alberta,Canada,2020-08-22 04:27:49,53.9333,-116.5765,12748,230,11374,1144,"Alberta, Canada",286.931064294121,1.8042045811107623,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,British Columbia,Canada,2020-08-22 04:27:49,53.7267,-127.6476,4915,202,3889,824,"British Columbia, Canada",94.25088761708253,4.109867751780264,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Diamond Princess,Canada,2020-08-22 04:27:49,,,0,1,0,0,"Diamond Princess, Canada",,,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Grand Princess,Canada,2020-08-22 04:27:49,,,13,0,13,0,"Grand Princess, Canada",,0.0,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Manitoba,Canada,2020-08-22 04:27:49,53.7609,-98.8139,830,12,553,265,"Manitoba, Canada",59.98128294905565,1.4457831325301205,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,New Brunswick,Canada,2020-08-22 04:27:49,46.5653,-66.4619,188,2,178,8,"New Brunswick, Canada",23.820836896955875,1.0638297872340423,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Newfoundland and Labrador,Canada,2020-08-22 04:27:49,53.1355,-57.6604,268,3,265,0,"Newfoundland and Labrador, Canada",51.48371059238925,1.1194029850746268,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Northwest Territories,Canada,2020-08-22 04:27:49,64.8255,-124.8457,5,0,5,0,"Northwest Territories,Canada",10.98804500703235,0.0,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Nova Scotia,Canada,2020-08-22 04:27:49,44.682,-63.7443,1077,64,1008,5,"Nova Scotia, Canada",108.56252929525076,5.942432683379758,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Nunavut,Canada,2020-08-22 04:27:49,70.2998,-83.1076,0,0,0,0,"Nunavut, Canada",0.0,,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
,,Ontario,Canada,2020-08-22 04:27:49,51.2538,-85.3232,41771,2796,39130,1155,"Ontario, Canada",290.87547001013604,6.587673329314103,2020-08-21,08-21-2020.csv,2026-05-18 17:43:40.500195
