FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio,_report_date,_source_file,_ingested_at
,,,Afghanistan,2022-12-08 04:21:07,33.93911,67.709953,206414,7837,,,Afghanistan,530.2409368023158,3.796738593312469,2022-12-07,12-07-2022.csv,2026-05-18 18:01:50.716892
,,,Albania,2022-12-08 04:21:07,41.1533,20.1683,333472,3594,,,Albania,11587.74063520745,1.0777516553113904,2022-12-07,12-07-2022.csv,2026-05-18 18:01:50.716892
,,,Algeria,2022-12-08 04:21:07,28.0339,1.6596,271128,6881,,,Algeria,618.2931612367806,2.537915670827063,2022-12-07,12-07-2022.csv,2026-05-18 18:01:50.716892
,,,Andorra,2022-12-08 04:21:07,42.5063,1.5218,47446,158,,,Andorra,61406.84656700964,0.3330101589175062,2022-12-07,12-07-2022.csv,2026-05-18 18:01:50.716892
,,,Angola,2022-12-08 04:21:07,-11.2027,17.8739,104808,1925,,,Angola,318.89230623933327,1.8366918555835432,2022-12-07,12-07-2022.csv,2026-05-18 18:01:50.716892
,,,Antarctica,2022-12-08 04:21:07,-71.9499,23.347,11,0,,,Antarctica,,0.0,2022-12-07,12-07-2022.csv,2026-05-18 18:01:50.716892
,,,Antigua and Barbuda,2022-12-08 04:21:07,17.0608,-61.7964,9106,146,,,Antigua and Barbuda,9298.668409443671,1.6033384581594552,2022-12-07,12-07-2022.csv,2026-05-18 18:01:50.716892
,,,Argentina,2022-12-08 04:21:07,-38.4161,-63.6167,9739856,130034,,,Argentina,21550.36741596455,1.3350710729193531,2022-12-07,12-07-2022.csv,2026-05-18 18:01:50.716892
,,,Armenia,2022-12-08 04:21:07,40.0691,45.0382,445828,8712,,,Armenia,15045.318729469222,1.95411683429484,2022-12-07,12-07-2022.csv,2026-05-18 18:01:50.716892
,,Australian Capital Territory,Australia,2022-12-08 04:21:07,-35.4735,149.0124,216088,130,,,"Australian Capital Territory, Australia",50476.056996028965,0.0601606752804413,2022-12-07,12-07-2022.csv,2026-05-18 18:01:50.716892
,,New South Wales,Australia,2022-12-08 04:21:07,-33.8688,151.2093,3678261,5572,,,"New South Wales, Australia",45309.940872136,0.1514846281979446,2022-12-07,12-07-2022.csv,2026-05-18 18:01:50.716892
,,Northern Territory,Australia,2022-12-08 04:21:07,-12.4634,130.8456,100490,81,,,"Northern Territory, Australia",40916.12377850163,0.0806050353268982,2022-12-07,12-07-2022.csv,2026-05-18 18:01:50.716892
