FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio,_report_date,_source_file,_ingested_at
,,,Afghanistan,2020-10-05 04:23:33,33.93911,67.709953,39427,1466,32852,5109,Afghanistan,101.28096648146398,3.718264133715474,2020-10-04,10-04-2020.csv,2026-05-18 17:44:48.148789
,,,Albania,2020-10-05 04:23:33,41.1533,20.1683,14266,396,8675,5195,Albania,495.7259017304885,2.7758306462918827,2020-10-04,10-04-2020.csv,2026-05-18 17:44:48.148789
,,,Algeria,2020-10-05 04:23:33,28.0339,1.6596,52136,1760,36578,13798,Algeria,118.89340921719923,3.375786404787479,2020-10-04,10-04-2020.csv,2026-05-18 17:44:48.148789
,,,Andorra,2020-10-05 04:23:33,42.5063,1.5218,2110,53,1540,517,Andorra,2730.8613214262605,2.5118483412322274,2020-10-04,10-04-2020.csv,2026-05-18 17:44:48.148789
,,,Angola,2020-10-05 04:23:33,-11.2027,17.8739,5402,195,2577,2630,Angola,16.436304846050668,3.609774157719363,2020-10-04,10-04-2020.csv,2026-05-18 17:44:48.148789
,,,Antigua and Barbuda,2020-10-05 04:23:33,17.0608,-61.7964,107,3,96,8,Antigua and Barbuda,109.26394902377255,2.803738317757009,2020-10-04,10-04-2020.csv,2026-05-18 17:44:48.148789
,,,Argentina,2020-10-05 04:23:33,-38.4161,-63.6167,798486,21018,636672,140796,Argentina,1766.7270108001462,2.632231498110173,2020-10-04,10-04-2020.csv,2026-05-18 17:44:48.148789
,,,Armenia,2020-10-05 04:23:33,40.0691,45.0382,52496,977,44672,6847,Armenia,1771.5779449074896,1.861094178604084,2020-10-04,10-04-2020.csv,2026-05-18 17:44:48.148789
,,Australian Capital Territory,Australia,2020-10-05 04:23:33,-35.4735,149.0124,113,3,110,0,"Australian Capital Territory, Australia",26.395701938799345,2.6548672566371683,2020-10-04,10-04-2020.csv,2026-05-18 17:44:48.148789
,,New South Wales,Australia,2020-10-05 04:23:33,-33.8688,151.2093,4235,53,0,4182,"New South Wales, Australia",52.1680216802168,1.2514757969303425,2020-10-04,10-04-2020.csv,2026-05-18 17:44:48.148789
,,Northern Territory,Australia,2020-10-05 04:23:33,-12.4634,130.8456,33,0,33,0,"Northern Territory, Australia",13.436482084690551,0.0,2020-10-04,10-04-2020.csv,2026-05-18 17:44:48.148789
,,Queensland,Australia,2020-10-05 04:23:33,-27.4698,153.0251,1160,6,1148,6,"Queensland, Australia",22.67618023653602,0.5172413793103449,2020-10-04,10-04-2020.csv,2026-05-18 17:44:48.148789
