FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio,_report_date,_source_file,_ingested_at
,,,Afghanistan,2021-01-12 05:22:15,33.93911,67.709953,53538,2288,44137,7113,Afghanistan,137.52962141386914,4.27360005977063,2021-01-11,01-11-2021.csv,2026-05-18 17:47:09.238499
,,,Albania,2021-01-12 05:22:15,41.1533,20.1683,63971,1247,37981,24743,Albania,2222.9133365765515,1.949320785981148,2021-01-11,01-11-2021.csv,2026-05-18 17:47:09.238499
,,,Algeria,2021-01-12 05:22:15,28.0339,1.6596,102369,2812,69403,30154,Algeria,233.44712690186185,2.7469253387255907,2021-01-11,01-11-2021.csv,2026-05-18 17:47:09.238499
,,,Andorra,2021-01-12 05:22:15,42.5063,1.5218,8586,85,7724,777,Andorra,11112.405358182878,0.98998369438621,2021-01-11,01-11-2021.csv,2026-05-18 17:47:09.238499
,,,Angola,2021-01-12 05:22:15,-11.2027,17.8739,18254,420,14825,3009,Angola,55.54022744535522,2.300865563712063,2021-01-11,01-11-2021.csv,2026-05-18 17:47:09.238499
,,,Antigua and Barbuda,2021-01-12 05:22:15,17.0608,-61.7964,176,5,152,19,Antigua and Barbuda,179.7238787680745,2.840909090909091,2021-01-11,01-11-2021.csv,2026-05-18 17:47:09.238499
,,,Argentina,2021-01-12 05:22:15,-38.4161,-63.6167,1730921,44654,1518715,167552,Argentina,3829.829056816525,2.579782670612928,2021-01-11,01-11-2021.csv,2026-05-18 17:47:09.238499
,,,Armenia,2021-01-12 05:22:15,40.0691,45.0382,162288,2931,149873,9484,Armenia,5476.719017127908,1.8060485063590652,2021-01-11,01-11-2021.csv,2026-05-18 17:47:09.238499
,,Australian Capital Territory,Australia,2021-01-12 05:22:15,-35.4735,149.0124,118,3,115,0,"Australian Capital Territory, Australia",27.563653352020555,2.542372881355932,2021-01-11,01-11-2021.csv,2026-05-18 17:47:09.238499
,,New South Wales,Australia,2021-01-12 05:22:15,-33.8688,151.2093,5034,54,0,4980,"New South Wales, Australia",62.01034737620103,1.0727056019070322,2021-01-11,01-11-2021.csv,2026-05-18 17:47:09.238499
,,Northern Territory,Australia,2021-01-12 05:22:15,-12.4634,130.8456,90,0,71,19,"Northern Territory, Australia",36.644951140065146,0.0,2021-01-11,01-11-2021.csv,2026-05-18 17:47:09.238499
