FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio,_report_date,_source_file,_ingested_at
,,,Afghanistan,2021-02-23 05:23:41,33.93911,67.709953,55617,2433,48895,4289,Afghanistan,142.87020348491092,4.374561734721398,2021-02-22,02-22-2021.csv,2026-05-18 17:48:08.937766
,,,Albania,2021-02-23 05:23:41,41.1533,20.1683,101285,1681,64318,35286,Albania,3519.5288067273614,1.659673199387866,2021-02-22,02-22-2021.csv,2026-05-18 17:48:08.937766
,,,Algeria,2021-02-23 05:23:41,28.0339,1.6596,112094,2964,77225,31905,Algeria,255.62447853292795,2.644209324317091,2021-02-22,02-22-2021.csv,2026-05-18 17:48:08.937766
,,,Andorra,2021-02-23 05:23:41,42.5063,1.5218,10712,109,10245,358,Andorra,13863.974632757394,1.0175504107542943,2021-02-22,02-22-2021.csv,2026-05-18 17:48:08.937766
,,,Angola,2021-02-23 05:23:41,-11.2027,17.8739,20548,499,19190,859,Angola,62.52002813340413,2.4284601907728245,2021-02-22,02-22-2021.csv,2026-05-18 17:48:08.937766
,,,Antigua and Barbuda,2021-02-23 05:23:41,17.0608,-61.7964,614,14,222,378,Antigua and Barbuda,626.9912588840781,2.280130293159609,2021-02-22,02-22-2021.csv,2026-05-18 17:48:08.937766
,,,Argentina,2021-02-23 05:23:41,-38.4161,-63.6167,2069751,51359,1872213,146179,Argentina,4579.522993929278,2.481409599512212,2021-02-22,02-22-2021.csv,2026-05-18 17:48:08.937766
,,,Armenia,2021-02-23 05:23:41,40.0691,45.0382,170506,3167,162098,5241,Armenia,5754.051148171221,1.8574126423703563,2021-02-22,02-22-2021.csv,2026-05-18 17:48:08.937766
,,Australian Capital Territory,Australia,2021-02-23 05:23:41,-35.4735,149.0124,118,3,115,0,"Australian Capital Territory, Australia",27.563653352020555,2.542372881355932,2021-02-22,02-22-2021.csv,2026-05-18 17:48:08.937766
,,New South Wales,Australia,2021-02-23 05:23:41,-33.8688,151.2093,5154,54,0,5100,"New South Wales, Australia",63.48854397634886,1.0477299185098952,2021-02-22,02-22-2021.csv,2026-05-18 17:48:08.937766
,,Northern Territory,Australia,2021-02-23 05:23:41,-12.4634,130.8456,104,0,101,3,"Northern Territory, Australia",42.34527687296417,0.0,2021-02-22,02-22-2021.csv,2026-05-18 17:48:08.937766
,,Queensland,Australia,2021-02-23 05:23:41,-27.4698,153.0251,1323,6,1309,8,"Queensland, Australia",25.86257452839409,0.4535147392290249,2021-02-22,02-22-2021.csv,2026-05-18 17:48:08.937766
,,South Australia,Australia,2021-02-23 05:23:41,-34.9285,138.6007,612,4,604,4,"South Australia, Australia",34.84201537147737,0.6535947712418301,2021-02-22,02-22-2021.csv,2026-05-18 17:48:08.937766
,,Tasmania,Australia,2021-02-23 05:23:41,-42.8821,147.3272,234,13,221,0,"Tasmania, Australia",43.69747899159664,5.555555555555555,2021-02-22,02-22-2021.csv,2026-05-18 17:48:08.937766
,,Victoria,Australia,2021-02-23 05:23:41,-37.8136,144.9631,20479,820,19634,25,"Victoria, Australia",308.8885201888415,4.004101762781386,2021-02-22,02-22-2021.csv,2026-05-18 17:48:08.937766
,,Western Australia,Australia,2021-02-23 05:23:41,-31.9505,115.8605,913,9,901,3,"Western Australia, Australia",34.70691097088117,0.9857612267250822,2021-02-22,02-22-2021.csv,2026-05-18 17:48:08.937766
,,,Austria,2021-02-23 05:23:41,47.5162,14.5501,440734,10239,421811,16436,Austria,4959.184579854325,1.880020777173767,2021-02-22,02-22-2021.csv,2026-05-18 17:48:08.937766
,,,Azerbaijan,2021-02-23 05:23:41,40.1431,47.5769,233201,3202,227836,2163,Azerbaijan,2299.9997534316158,1.3730644379741082,2021-02-22,02-22-2021.csv,2026-05-18 17:48:08.937766
,,,Bahamas,2021-02-23 05:23:41,25.025885,-78.035889,8471,179,7181,1111,Bahamas,2154.111400439417,2.113091724707827,2021-02-22,02-22-2021.csv,2026-05-18 17:48:08.937766
