FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio,_report_date,_source_file,_ingested_at
,,,Afghanistan,2020-09-27 04:23:00,33.93911,67.709953,39278,1457,32635,5186,Afghanistan,100.89821192225992,3.709455674932532,2020-09-26,09-26-2020.csv,2026-05-18 17:44:35.150883
,,,Albania,2020-09-27 04:23:00,41.1533,20.1683,13153,375,7397,5381,Albania,457.0505247063729,2.851060594541169,2020-09-26,09-26-2020.csv,2026-05-18 17:44:35.150883
,,,Algeria,2020-09-27 04:23:00,28.0339,1.6596,50914,1711,35756,13447,Algeria,116.10670241070434,3.3605688022940643,2020-09-26,09-26-2020.csv,2026-05-18 17:44:35.150883
,,,Andorra,2020-09-27 04:23:00,42.5063,1.5218,1836,53,1263,520,Andorra,2376.237623762376,2.886710239651416,2020-09-26,09-26-2020.csv,2026-05-18 17:44:35.150883
,,,Angola,2020-09-27 04:23:00,-11.2027,17.8739,4672,171,1639,2862,Angola,14.215182569557337,3.6601027397260273,2020-09-26,09-26-2020.csv,2026-05-18 17:44:35.150883
,,,Antigua and Barbuda,2020-09-27 04:23:00,17.0608,-61.7964,98,3,92,3,Antigua and Barbuda,100.07352340495058,3.061224489795918,2020-09-26,09-26-2020.csv,2026-05-18 17:44:35.150883
,,,Argentina,2020-09-27 04:23:00,-38.4161,-63.6167,702484,15543,556489,130452,Argentina,1554.3133598521829,2.2125770836061744,2020-09-26,09-26-2020.csv,2026-05-18 17:44:35.150883
,,,Armenia,2020-09-27 04:23:00,40.0691,45.0382,49072,948,43576,4548,Armenia,1656.0285147916095,1.931855233126834,2020-09-26,09-26-2020.csv,2026-05-18 17:44:35.150883
,,Australian Capital Territory,Australia,2020-09-27 04:23:00,-35.4735,149.0124,113,3,110,0,"Australian Capital Territory, Australia",26.395701938799345,2.6548672566371683,2020-09-26,09-26-2020.csv,2026-05-18 17:44:35.150883
,,New South Wales,Australia,2020-09-27 04:23:00,-33.8688,151.2093,4218,53,0,4165,"New South Wales, Australia",51.95861049519586,1.256519677572309,2020-09-26,09-26-2020.csv,2026-05-18 17:44:35.150883
,,Northern Territory,Australia,2020-09-27 04:23:00,-12.4634,130.8456,33,0,33,0,"Northern Territory, Australia",13.436482084690551,0.0,2020-09-26,09-26-2020.csv,2026-05-18 17:44:35.150883
,,Queensland,Australia,2020-09-27 04:23:00,-27.4698,153.0251,1157,6,1141,10,"Queensland, Australia",22.61753494282084,0.5185825410544511,2020-09-26,09-26-2020.csv,2026-05-18 17:44:35.150883
,,South Australia,Australia,2020-09-27 04:23:00,-34.9285,138.6007,468,4,462,2,"South Australia, Australia",26.643894107600342,0.8547008547008547,2020-09-26,09-26-2020.csv,2026-05-18 17:44:35.150883
,,Tasmania,Australia,2020-09-27 04:23:00,-42.8821,147.3272,230,13,217,0,"Tasmania, Australia",42.95051353874883,5.652173913043479,2020-09-26,09-26-2020.csv,2026-05-18 17:44:35.150883
,,Victoria,Australia,2020-09-27 04:23:00,-37.8136,144.9631,20145,784,18842,519,"Victoria, Australia",303.8507368135266,3.891784561926036,2020-09-26,09-26-2020.csv,2026-05-18 17:44:35.150883
,,Western Australia,Australia,2020-09-27 04:23:00,-31.9505,115.8605,676,9,651,16,"Western Australia, Australia",25.697559492131077,1.331360946745562,2020-09-26,09-26-2020.csv,2026-05-18 17:44:35.150883
,,,Austria,2020-09-27 04:23:00,47.5162,14.5501,41593,976,33154,8273,Austria,468.7111387457808,1.864310418344625,2020-09-26,09-26-2020.csv,2026-05-18 17:44:35.150883
,,,Azerbaijan,2020-09-27 04:23:00,40.1431,47.5769,39895,585,37523,1787,Azerbaijan,393.4738279988263,1.466349166562226,2020-09-26,09-26-2020.csv,2026-05-18 17:44:35.150883
,,,Bahamas,2020-09-27 04:23:00,25.025885,-78.035889,3790,89,1999,1702,Bahamas,963.7684107738628,2.348284960422164,2020-09-26,09-26-2020.csv,2026-05-18 17:44:35.150883
