FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio,_report_date,_source_file,_ingested_at
,,,Afghanistan,2021-02-03 05:22:52,33.93911,67.709953,55121,2405,47798,4918,Afghanistan,141.59606750259405,4.363128390268682,2021-02-02,02-02-2021.csv,2026-05-18 17:47:40.443953
,,,Albania,2021-02-03 05:22:52,41.1533,20.1683,79934,1398,48377,30159,Albania,2777.6078949197304,1.7489428778742462,2021-02-02,02-02-2021.csv,2026-05-18 17:47:40.443953
,,,Algeria,2021-02-03 05:22:52,28.0339,1.6596,107841,2898,73732,31211,Algeria,245.9257354494396,2.687289620830668,2021-02-02,02-02-2021.csv,2026-05-18 17:47:40.443953
,,,Andorra,2021-02-03 05:22:52,42.5063,1.5218,10017,102,9252,663,Andorra,12964.472917880024,1.018268942797245,2021-02-02,02-02-2021.csv,2026-05-18 17:47:40.443953
,,,Angola,2021-02-03 05:22:52,-11.2027,17.8739,19900,468,18232,1200,Angola,60.54840178385937,2.351758793969849,2021-02-02,02-02-2021.csv,2026-05-18 17:47:40.443953
,,,Antigua and Barbuda,2021-02-03 05:22:52,17.0608,-61.7964,249,7,179,63,Antigua and Barbuda,254.26844212074175,2.8112449799196786,2021-02-02,02-02-2021.csv,2026-05-18 17:47:40.443953
,,,Argentina,2021-02-03 05:22:52,-38.4161,-63.6167,1943548,48426,1738768,156354,Argentina,4300.286728116213,2.491628712025636,2021-02-02,02-02-2021.csv,2026-05-18 17:47:40.443953
,,,Armenia,2021-02-03 05:22:52,40.0691,45.0382,167231,3089,158335,5807,Armenia,5643.53000809251,1.8471455651165156,2021-02-02,02-02-2021.csv,2026-05-18 17:47:40.443953
,,Australian Capital Territory,Australia,2021-02-03 05:22:52,-35.4735,149.0124,118,3,115,0,"Australian Capital Territory, Australia",27.563653352020555,2.542372881355932,2021-02-02,02-02-2021.csv,2026-05-18 17:47:40.443953
,,New South Wales,Australia,2021-02-03 05:22:52,-33.8688,151.2093,5114,54,0,5060,"New South Wales, Australia",62.99581177629958,1.0559249120062573,2021-02-02,02-02-2021.csv,2026-05-18 17:47:40.443953
,,Northern Territory,Australia,2021-02-03 05:22:52,-12.4634,130.8456,98,0,97,1,"Northern Territory, Australia",39.90228013029316,0.0,2021-02-02,02-02-2021.csv,2026-05-18 17:47:40.443953
,,Queensland,Australia,2021-02-03 05:22:52,-27.4698,153.0251,1311,6,1295,10,"Queensland, Australia",25.62799335353338,0.4576659038901602,2021-02-02,02-02-2021.csv,2026-05-18 17:47:40.443953
,,South Australia,Australia,2021-02-03 05:22:52,-34.9285,138.6007,601,4,592,5,"South Australia, Australia",34.21576999715343,0.6655574043261231,2021-02-02,02-02-2021.csv,2026-05-18 17:47:40.443953
,,Tasmania,Australia,2021-02-03 05:22:52,-42.8821,147.3272,234,13,221,0,"Tasmania, Australia",43.69747899159664,5.555555555555555,2021-02-02,02-02-2021.csv,2026-05-18 17:47:40.443953
,,Victoria,Australia,2021-02-03 05:22:52,-37.8136,144.9631,20449,820,19608,21,"Victoria, Australia",308.4360246760886,4.009976037948066,2021-02-02,02-02-2021.csv,2026-05-18 17:47:40.443953
,,Western Australia,Australia,2021-02-03 05:22:52,-31.9505,115.8605,904,9,886,9,"Western Australia, Australia",34.364783699536225,0.995575221238938,2021-02-02,02-02-2021.csv,2026-05-18 17:47:40.443953
,,,Austria,2021-02-03 05:22:52,47.5162,14.5501,411519,9496,395316,13600,Austria,4627.409397761592,1.8828446863085253,2021-02-02,02-02-2021.csv,2026-05-18 17:47:40.443953
,,,Azerbaijan,2021-02-03 05:22:52,40.1431,47.5769,230455,3141,223807,3507,Azerbaijan,2272.9166820771907,1.3629558916057365,2021-02-02,02-02-2021.csv,2026-05-18 17:47:40.443953
