FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio,_report_date,_source_file,_ingested_at
,,,Afghanistan,2022-02-15 04:21:09,33.93911,67.709953,171246,7501,,,Afghanistan,439.9005855399797,4.380248297770459,2022-02-14,02-14-2022.csv,2026-05-18 17:55:49.985698
,,,Albania,2022-02-15 04:21:09,41.1533,20.1683,268304,3414,,,Albania,9323.233025227604,1.2724372353747988,2022-02-14,02-14-2022.csv,2026-05-18 17:55:49.985698
,,,Algeria,2022-02-15 04:21:09,28.0339,1.6596,262165,6744,,,Algeria,597.8535105767039,2.572425762401541,2022-02-14,02-14-2022.csv,2026-05-18 17:55:49.985698
,,,Andorra,2022-02-15 04:21:09,42.5063,1.5218,37277,149,,,Andorra,48245.64809422119,0.3997102771145747,2022-02-14,02-14-2022.csv,2026-05-18 17:55:49.985698
,,,Angola,2022-02-15 04:21:09,-11.2027,17.8739,98514,1898,,,Angola,299.7419725294032,1.9266297176035891,2022-02-14,02-14-2022.csv,2026-05-18 17:55:49.985698
,,,Antarctica,2022-02-15 04:21:09,-71.9499,23.347,11,0,,,Antarctica,,0.0,2022-02-14,02-14-2022.csv,2026-05-18 17:55:49.985698
,,,Antigua and Barbuda,2022-02-15 04:21:09,17.0608,-61.7964,7331,134,,,Antigua and Barbuda,7486.112245731558,1.827854317282772,2022-02-14,02-14-2022.csv,2026-05-18 17:55:49.985698
,,,Argentina,2022-02-15 04:21:09,-38.4161,-63.6167,8747601,124349,,,Argentina,19354.90787114912,1.4215211690610945,2022-02-14,02-14-2022.csv,2026-05-18 17:55:49.985698
,,,Armenia,2022-02-15 04:21:09,40.0691,45.0382,407074,8186,,,Armenia,13737.490863023306,2.010936586468308,2022-02-14,02-14-2022.csv,2026-05-18 17:55:49.985698
,,Australian Capital Territory,Australia,2022-02-15 04:21:09,-35.4735,149.0124,42163,31,,,"Australian Capital Territory, Australia",9848.867087129176,0.0735241799682185,2022-02-14,02-14-2022.csv,2026-05-18 17:55:49.985698
