FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio,_report_date,_source_file,_ingested_at
,,,Afghanistan,2020-08-24 04:27:56,33.93911,67.709953,38039,1389,28180,8470,Afghanistan,97.71544078901282,3.651515549830437,2020-08-23,08-23-2020.csv,2026-05-18 17:43:43.009086
,,,Albania,2020-08-24 04:27:56,41.1533,20.1683,8427,250,4332,3845,Albania,292.8278546111613,2.966654800047466,2020-08-23,08-23-2020.csv,2026-05-18 17:43:43.009086
,,,Algeria,2020-08-24 04:27:56,28.0339,1.6596,41460,1435,29142,10883,Algeria,94.54735204359903,3.4611673902556683,2020-08-23,08-23-2020.csv,2026-05-18 17:43:43.009086
,,,Andorra,2020-08-24 04:27:56,42.5063,1.5218,1045,53,875,117,Andorra,1352.48818999547,5.07177033492823,2020-08-23,08-23-2020.csv,2026-05-18 17:43:43.009086
,,,Angola,2020-08-24 04:27:56,-11.2027,17.8739,2171,96,818,1257,Angola,6.605556797626065,4.421925380009212,2020-08-23,08-23-2020.csv,2026-05-18 17:43:43.009086
,,,Antigua and Barbuda,2020-08-24 04:27:56,17.0608,-61.7964,94,3,89,2,Antigua and Barbuda,95.98888979658524,3.191489361702128,2020-08-23,08-23-2020.csv,2026-05-18 17:43:43.009086
,,,Argentina,2020-08-24 04:27:56,-38.4161,-63.6167,342154,6985,251400,83769,Argentina,757.048606554546,2.041478398615828,2020-08-23,08-23-2020.csv,2026-05-18 17:43:43.009086
,,,Armenia,2020-08-24 04:27:56,40.0691,45.0382,42792,852,35991,5949,Armenia,1444.0979011444929,1.9910263600673024,2020-08-23,08-23-2020.csv,2026-05-18 17:43:43.009086
,,Australian Capital Territory,Australia,2020-08-24 04:27:56,-35.4735,149.0124,113,3,110,0,"Australian Capital Territory, Australia",26.395701938799345,2.6548672566371683,2020-08-23,08-23-2020.csv,2026-05-18 17:43:43.009086
,,New South Wales,Australia,2020-08-24 04:27:56,-33.8688,151.2093,3988,52,0,3936,"New South Wales, Australia",49.12540034491254,1.3039117352056169,2020-08-23,08-23-2020.csv,2026-05-18 17:43:43.009086
,,Northern Territory,Australia,2020-08-24 04:27:56,-12.4634,130.8456,33,0,33,0,"Northern Territory, Australia",13.436482084690551,0.0,2020-08-23,08-23-2020.csv,2026-05-18 17:43:43.009086
,,Queensland,Australia,2020-08-24 04:27:56,-27.4698,153.0251,1106,6,1082,18,"Queensland, Australia",21.62056494966279,0.5424954792043399,2020-08-23,08-23-2020.csv,2026-05-18 17:43:43.009086
,,South Australia,Australia,2020-08-24 04:27:56,-34.9285,138.6007,463,4,456,3,"South Australia, Australia",26.35923711927128,0.8639308855291576,2020-08-23,08-23-2020.csv,2026-05-18 17:43:43.009086
,,Tasmania,Australia,2020-08-24 04:27:56,-42.8821,147.3272,230,13,216,1,"Tasmania, Australia",42.95051353874883,5.652173913043479,2020-08-23,08-23-2020.csv,2026-05-18 17:43:43.009086
,,Victoria,Australia,2020-08-24 04:27:56,-37.8136,144.9631,18330,430,13708,4192,"Victoria, Australia",276.47475829198027,2.3458810692853245,2020-08-23,08-23-2020.csv,2026-05-18 17:43:43.009086
,,Western Australia,Australia,2020-08-24 04:27:56,-31.9505,115.8605,652,9,634,9,"Western Australia, Australia",24.785220101877897,1.3803680981595092,2020-08-23,08-23-2020.csv,2026-05-18 17:43:43.009086
