FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio,_report_date,_source_file,_ingested_at
,,,Afghanistan,2022-04-13 04:21:03,33.93911,67.709953,178257,7676,,,Afghanistan,457.9106004029301,4.306142255283103,2022-04-12,04-12-2022.csv,2026-05-18 17:57:09.457145
,,,Albania,2022-04-13 04:21:03,41.1533,20.1683,274272,3494,,,Albania,9530.613663214956,1.273917862559795,2022-04-12,04-12-2022.csv,2026-05-18 17:57:09.457145
,,,Algeria,2022-04-13 04:21:03,28.0339,1.6596,265730,6874,,,Algeria,605.9833058018711,2.5868362623715804,2022-04-12,04-12-2022.csv,2026-05-18 17:57:09.457145
,,,Andorra,2022-04-13 04:21:03,42.5063,1.5218,40328,153,,,Andorra,52194.39591017925,0.3793890101170403,2022-04-12,04-12-2022.csv,2026-05-18 17:57:09.457145
,,,Angola,2022-04-13 04:21:03,-11.2027,17.8739,99194,1900,,,Angola,301.81096314312293,1.9154384337762365,2022-04-12,04-12-2022.csv,2026-05-18 17:57:09.457145
,,,Antarctica,2022-04-13 04:21:03,-71.9499,23.347,11,0,,,Antarctica,,0.0,2022-04-12,04-12-2022.csv,2026-05-18 17:57:09.457145
,,,Antigua and Barbuda,2022-04-13 04:21:03,17.0608,-61.7964,7523,135,,,Antigua and Barbuda,7682.174658933093,1.7944968762461784,2022-04-12,04-12-2022.csv,2026-05-18 17:57:09.457145
,,,Argentina,2022-04-13 04:21:03,-38.4161,-63.6167,9056203,128268,,,Argentina,20037.71945330202,1.4163551766673077,2022-04-12,04-12-2022.csv,2026-05-18 17:57:09.457145
,,,Armenia,2022-04-13 04:21:03,40.0691,45.0382,422691,8621,,,Armenia,14264.516403362002,2.039551350750312,2022-04-12,04-12-2022.csv,2026-05-18 17:57:09.457145
,,Australian Capital Territory,Australia,2022-04-13 04:21:03,-35.4735,149.0124,89510,46,,,"Australian Capital Territory, Australia",20908.666199486102,0.0513909060440174,2022-04-12,04-12-2022.csv,2026-05-18 17:57:09.457145
,,New South Wales,Australia,2022-04-13 04:21:03,-33.8688,151.2093,2061416,2551,,,"New South Wales, Australia",25393.151022419315,0.123749888426208,2022-04-12,04-12-2022.csv,2026-05-18 17:57:09.457145
