FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio,_report_date,_source_file,_ingested_at
,,,Afghanistan,2020-12-13 05:27:20,33.93911,67.709953,48826,1949,38200,8677,Afghanistan,125.42532958185916,3.99172571990333,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,,Albania,2020-12-13 05:27:20,41.1533,20.1683,47742,989,24520,22233,Albania,1658.975606365974,2.071551254660467,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,,Algeria,2020-12-13 05:27:20,28.0339,1.6596,91638,2584,60028,29026,Algeria,208.9756451174947,2.819790916432048,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,,Andorra,2020-12-13 05:27:20,42.5063,1.5218,7288,78,6629,581,Andorra,9432.472659030607,1.070252469813392,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,,Angola,2020-12-13 05:27:20,-11.2027,17.8739,16161,366,8841,6954,Angola,49.17199604165584,2.2647113421199183,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,,Antigua and Barbuda,2020-12-13 05:27:20,17.0608,-61.7964,148,4,138,6,Antigua and Barbuda,151.1314435095172,2.702702702702702,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,,Argentina,2020-12-13 05:27:20,-38.4161,-63.6167,1494602,40668,1330160,123774,Argentina,3306.950558677197,2.7209919430055627,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,,Armenia,2020-12-13 05:27:20,40.0691,45.0382,147312,2462,124521,20329,Armenia,4971.325248022937,1.6712827196698163,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,Australian Capital Territory,Australia,2020-12-13 05:27:20,-35.4735,149.0124,117,3,114,0,"Australian Capital Territory, Australia",27.330063069376315,2.5641025641025643,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,New South Wales,Australia,2020-12-13 05:27:20,-33.8688,151.2093,4642,53,0,4589,"New South Wales, Australia",57.18157181571816,1.1417492460146488,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,Northern Territory,Australia,2020-12-13 05:27:20,-12.4634,130.8456,62,0,52,10,"Northern Territory, Australia",25.2442996742671,0.0,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,Queensland,Australia,2020-12-13 05:27:20,-27.4698,153.0251,1226,6,1202,18,"Queensland, Australia",23.966376698269965,0.4893964110929853,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,South Australia,Australia,2020-12-13 05:27:20,-34.9285,138.6007,562,4,558,0,"South Australia, Australia",31.995445488186736,0.7117437722419929,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,Tasmania,Australia,2020-12-13 05:27:20,-42.8821,147.3272,234,13,217,4,"Tasmania, Australia",43.69747899159664,5.555555555555555,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,Victoria,Australia,2020-12-13 05:27:20,-37.8136,144.9631,20351,820,19525,6,"Victoria, Australia",306.9578726677628,4.029286030170508,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,Western Australia,Australia,2020-12-13 05:27:20,-31.9505,115.8605,836,9,816,11,"Western Australia, Australia",31.7798220938189,1.076555023923445,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,,Austria,2020-12-13 05:27:20,47.5162,14.5501,314664,5639,277883,37524,Austria,3551.0525848285665,1.3804553783041815,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,,Azerbaijan,2020-12-13 05:27:20,40.1431,47.5769,171423,1883,107635,61905,Azerbaijan,1690.6996871047202,1.0984523663685737,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,,Bahamas,2020-12-13 05:27:20,25.025885,-78.035889,7648,163,6043,1442,Bahamas,1944.828708601188,2.131276150627615,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,,Bahrain,2020-12-13 05:27:20,26.0275,50.55,88965,348,87025,1592,Bahrain,5228.366762009258,0.3911650649131681,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,,Bangladesh,2020-12-13 05:27:20,23.685,90.3563,489178,7020,417503,64655,Bangladesh,297.0306835140672,1.4350604483439566,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,,Barbados,2020-12-13 05:27:20,13.1939,-59.5432,292,7,269,16,Barbados,101.61080971983952,2.3972602739726026,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,,Belarus,2020-12-13 05:27:20,53.7098,27.9534,158334,1254,135922,21158,Belarus,1675.612459350254,0.7919966652771988,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,Antwerp,Belgium,2020-12-13 05:27:20,51.2195,4.4024,71827,0,0,71827,"Antwerp, Belgium",3841.570708070149,0.0,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,Brussels,Belgium,2020-12-13 05:27:20,50.8503,4.3517,78384,0,0,78384,"Brussels, Belgium",6434.120935272172,0.0,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,East Flanders,Belgium,2020-12-13 05:27:20,51.0362,3.7373,58025,0,0,58025,"East Flanders, Belgium",3804.28190695982,0.0,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,Flemish Brabant,Belgium,2020-12-13 05:27:20,50.9167,4.5833,46136,0,0,46136,"Flemish Brabant, Belgium",3991.5455645792727,0.0,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,Hainaut,Belgium,2020-12-13 05:27:20,50.5257,4.0621,96715,0,0,96715,"Hainaut, Belgium",7180.882658667696,0.0,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,Liege,Belgium,2020-12-13 05:27:20,50.4496,5.8492,93672,0,0,93672,"Liege, Belgium",8440.439718868265,0.0,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,Limburg,Belgium,2020-12-13 05:27:20,50.9739,5.3420000000000005,26003,0,0,26003,"Limburg, Belgium",2963.7439164776547,0.0,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,Luxembourg,Belgium,2020-12-13 05:27:20,50.0547,5.4677,17211,0,0,17211,"Luxembourg, Belgium",6002.050552393706,0.0,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,Namur,Belgium,2020-12-13 05:27:20,50.331,4.8221,33442,0,0,33442,"Namur, Belgium",6744.623178818632,0.0,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,Unknown,Belgium,2020-12-13 05:27:20,,,9935,17792,0,0,"Unknown, Belgium",,179.0840463009562,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,Walloon Brabant,Belgium,2020-12-13 05:27:20,50.4,4.35,23902,0,0,23902,"Walloon Brabant, Belgium",5886.916622128521,0.0,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,West Flanders,Belgium,2020-12-13 05:27:20,51.0536,3.1458,47907,0,0,47907,"West Flanders, Belgium",3989.108576995616,0.0,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,,Belize,2020-12-13 05:27:20,17.1899,-88.4976,9173,192,4279,4702,Belize,2306.97070828754,2.093099313201788,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,,Benin,2020-12-13 05:27:20,9.3077,2.3158,3090,44,2972,74,Benin,25.488324120417733,1.4239482200647249,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,,Bhutan,2020-12-13 05:27:20,27.5142,90.4336,437,0,400,37,Bhutan,56.63468167939327,0.0,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,,Bolivia,2020-12-13 05:27:20,-16.2902,-63.5887,147030,9014,126092,11924,Bolivia,1259.570245220842,6.130721621437802,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,,Bosnia and Herzegovina,2020-12-13 05:27:20,43.9159,17.6791,100306,3298,65289,31719,Bosnia and Herzegovina,3057.350079172401,3.287938906944749,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,,Botswana,2020-12-13 05:27:20,-22.3285,24.6849,12501,37,9940,2524,Botswana,531.5898580768618,0.2959763218942484,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,Acre,Brazil,2020-12-13 05:27:20,-9.0238,-70.812,38363,749,32536,5078,"Acre, Brazil",4349.867053694434,1.952402054062508,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,Alagoas,Brazil,2020-12-13 05:27:20,-9.5713,-36.782,98177,2372,93519,2286,"Alagoas, Brazil",2941.7590027078318,2.416044491072247,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,Amapa,Brazil,2020-12-13 05:27:20,0.902,-52.003,63042,849,48386,13807,"Amapa, Brazil",7454.143220480271,1.346721233463405,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,Amazonas,Brazil,2020-12-13 05:27:20,-3.4168,-65.8561,186274,4998,158846,22430,"Amazonas, Brazil",4494.381480274198,2.683144185447244,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,Bahia,Brazil,2020-12-13 05:27:20,-12.5797,-41.7007,443465,8589,419448,15428,"Bahia, Brazil",2981.6653784317746,1.936793208032201,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,Ceara,Brazil,2020-12-13 05:27:20,-5.4984,-39.3206,314674,9774,257263,47637,"Ceara, Brazil",3445.809376573437,3.1060716805328688,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
,,Distrito Federal,Brazil,2020-12-13 05:27:20,-15.7998,-47.8645,238634,4059,226300,8275,"Distrito Federal, Brazil",7914.188722196502,1.7009311330321748,2020-12-12,12-12-2020.csv,2026-05-18 17:46:26.418288
