FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio,_report_date,_source_file,_ingested_at
,,,Afghanistan,2022-07-28 04:20:56,33.93911,67.709953,185272,7743,,,Afghanistan,475.9308905560604,4.179260762554515,2022-07-27,07-27-2022.csv,2026-05-18 17:59:29.085127
,,,Albania,2022-07-28 04:20:56,41.1533,20.1683,308050,3535,,,Albania,10704.357495308916,1.147540983606557,2022-07-27,07-27-2022.csv,2026-05-18 17:59:29.085127
,,,Algeria,2022-07-28 04:20:56,28.0339,1.6596,267096,6876,,,Algeria,609.0983970438285,2.574355287986342,2022-07-27,07-27-2022.csv,2026-05-18 17:59:29.085127
,,,Andorra,2022-07-28 04:20:56,42.5063,1.5218,45326,153,,,Andorra,58663.04277486573,0.3375546044213035,2022-07-27,07-27-2022.csv,2026-05-18 17:59:29.085127
,,,Angola,2022-07-28 04:20:56,-11.2027,17.8739,102301,1912,,,Angola,311.2644246678692,1.8689944379820331,2022-07-27,07-27-2022.csv,2026-05-18 17:59:29.085127
,,,Antarctica,2022-07-28 04:20:56,-71.9499,23.347,11,0,,,Antarctica,,0.0,2022-07-27,07-27-2022.csv,2026-05-18 17:59:29.085127
,,,Antigua and Barbuda,2022-07-28 04:20:56,17.0608,-61.7964,8741,144,,,Antigua and Barbuda,8925.945592680337,1.6474087632993937,2022-07-27,07-27-2022.csv,2026-05-18 17:59:29.085127
,,,Argentina,2022-07-28 04:20:56,-38.4161,-63.6167,9507562,129278,,,Argentina,21036.39461713425,1.3597387006258808,2022-07-27,07-27-2022.csv,2026-05-18 17:59:29.085127
,,,Armenia,2022-07-28 04:20:56,40.0691,45.0382,425365,8633,,,Armenia,14354.755648727032,2.029551091415608,2022-07-27,07-27-2022.csv,2026-05-18 17:59:29.085127
,,Australian Capital Territory,Australia,2022-07-28 04:20:56,-35.4735,149.0124,189191,90,,,"Australian Capital Territory, Australia",44193.17916374679,0.047570973249256,2022-07-27,07-27-2022.csv,2026-05-18 17:59:29.085127
,,New South Wales,Australia,2022-07-28 04:20:56,-33.8688,151.2093,3147857,4085,,,"New South Wales, Australia",38776.26262626263,0.1297708250406546,2022-07-27,07-27-2022.csv,2026-05-18 17:59:29.085127
,,Northern Territory,Australia,2022-07-28 04:20:56,-12.4634,130.8456,90094,55,,,"Northern Territory, Australia",36683.22475570033,0.0610473505449863,2022-07-27,07-27-2022.csv,2026-05-18 17:59:29.085127
,,Queensland,Australia,2022-07-28 04:20:56,-27.4698,153.0251,1478809,1537,,,"Queensland, Australia",28908.39605121689,0.1039349909285107,2022-07-27,07-27-2022.csv,2026-05-18 17:59:29.085127
,,South Australia,Australia,2022-07-28 04:20:56,-34.9285,138.6007,700121,653,,,"South Australia, Australia",39858.86706518645,0.0932695919705308,2022-07-27,07-27-2022.csv,2026-05-18 17:59:29.085127
,,Tasmania,Australia,2022-07-28 04:20:56,-42.8821,147.3272,228673,137,,,"Tasmania, Australia",42702.707749766574,0.0599108771039869,2022-07-27,07-27-2022.csv,2026-05-18 17:59:29.085127
,,Victoria,Australia,2022-07-28 04:20:56,-37.8136,144.9631,2394336,4470,,,"Victoria, Australia",36114.20986741882,0.1866905897919089,2022-07-27,07-27-2022.csv,2026-05-18 17:59:29.085127
,,Western Australia,Australia,2022-07-28 04:20:56,-31.9505,115.8605,1053190,485,,,"Western Australia, Australia",40036.11343419752,0.0460505701725234,2022-07-27,07-27-2022.csv,2026-05-18 17:59:29.085127
,,,Austria,2022-07-28 04:20:56,47.5162,14.5501,4753092,20278,,,Austria,52774.60472552852,0.4266275510762257,2022-07-27,07-27-2022.csv,2026-05-18 17:59:29.085127
,,,Azerbaijan,2022-07-28 04:20:56,40.1431,47.5769,797281,9741,,,Azerbaijan,7863.371526776094,1.2217775163336388,2022-07-27,07-27-2022.csv,2026-05-18 17:59:29.085127
,,,Bahamas,2022-07-28 04:20:56,25.025885,-78.035889,36633,822,,,Bahamas,9315.495565139556,2.2438784702317585,2022-07-27,07-27-2022.csv,2026-05-18 17:59:29.085127
,,,Bahrain,2022-07-28 04:20:56,26.0275,50.55,657669,1509,,,Bahrain,38650.42140171828,0.2294467277612294,2022-07-27,07-27-2022.csv,2026-05-18 17:59:29.085127
