FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio,_report_date,_source_file,_ingested_at
,,,Afghanistan,2022-12-22 04:20:56,33.93911,67.709953,207190,7845,,,Afghanistan,532.2343430972309,3.786379651527583,2022-12-21,12-21-2022.csv,2026-05-18 18:02:05.129109
,,,Albania,2022-12-22 04:20:56,41.1533,20.1683,333708,3594,,,Albania,11595.941344082285,1.076989463842641,2022-12-21,12-21-2022.csv,2026-05-18 18:02:05.129109
,,,Algeria,2022-12-22 04:20:56,28.0339,1.6596,271186,6881,,,Algeria,618.4254271899531,2.537372873230919,2022-12-21,12-21-2022.csv,2026-05-18 18:02:05.129109
,,,Andorra,2022-12-22 04:20:56,42.5063,1.5218,47686,165,,,Andorra,61717.46586423348,0.3460135050119532,2022-12-21,12-21-2022.csv,2026-05-18 18:02:05.129109
,,,Angola,2022-12-22 04:20:56,-11.2027,17.8739,104973,1928,,,Angola,319.3943407264859,1.836662760900422,2022-12-21,12-21-2022.csv,2026-05-18 18:02:05.129109
,,,Antarctica,2022-12-22 04:20:56,-71.9499,23.347,11,0,,,Antarctica,,0.0,2022-12-21,12-21-2022.csv,2026-05-18 18:02:05.129109
,,,Antigua and Barbuda,2022-12-22 04:20:56,17.0608,-61.7964,9106,146,,,Antigua and Barbuda,9298.668409443671,1.6033384581594552,2022-12-21,12-21-2022.csv,2026-05-18 18:02:05.129109
,,,Argentina,2022-12-22 04:20:56,-38.4161,-63.6167,9829236,130080,,,Argentina,21748.12925552757,1.3233988887844386,2022-12-21,12-21-2022.csv,2026-05-18 18:02:05.129109
,,,Armenia,2022-12-22 04:20:56,40.0691,45.0382,445881,8712,,,Armenia,15047.107315858282,1.9538845566417944,2022-12-21,12-21-2022.csv,2026-05-18 18:02:05.129109
,,Australian Capital Territory,Australia,2022-12-22 04:20:56,-35.4735,149.0124,221718,136,,,"Australian Capital Territory, Australia",51791.17028731605,0.0613391785962348,2022-12-21,12-21-2022.csv,2026-05-18 18:02:05.129109
,,New South Wales,Australia,2022-12-22 04:20:56,-33.8688,151.2093,3759120,5694,,,"New South Wales, Australia",46305.9866962306,0.151471621017685,2022-12-21,12-21-2022.csv,2026-05-18 18:02:05.129109
,,Northern Territory,Australia,2022-12-22 04:20:56,-12.4634,130.8456,102149,84,,,"Northern Territory, Australia",41591.61237785016,0.0822328167676629,2022-12-21,12-21-2022.csv,2026-05-18 18:02:05.129109
,,Queensland,Australia,2022-12-22 04:20:56,-27.4698,153.0251,1729903,2394,,,"Queensland, Australia",33816.88984458997,0.1383892622881167,2022-12-21,12-21-2022.csv,2026-05-18 18:02:05.129109
,,South Australia,Australia,2022-12-22 04:20:56,-34.9285,138.6007,842328,1126,,,"South Australia, Australia",47954.91033304868,0.1336771423958363,2022-12-21,12-21-2022.csv,2026-05-18 18:02:05.129109
,,Tasmania,Australia,2022-12-22 04:20:56,-42.8821,147.3272,273019,216,,,"Tasmania, Australia",50983.94024276377,0.0791153729227636,2022-12-21,12-21-2022.csv,2026-05-18 18:02:05.129109
,,Victoria,Australia,2022-12-22 04:20:56,-37.8136,144.9631,2813883,6299,,,"Victoria, Australia",42442.31436371589,0.2238543677899898,2022-12-21,12-21-2022.csv,2026-05-18 18:02:05.129109
