FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio,_report_date,_source_file,_ingested_at
,,,Afghanistan,2022-09-08 04:21:02,33.93911,67.709953,195012,7785,,,Afghanistan,500.9512221442984,3.9920620269521874,2022-09-07,09-07-2022.csv,2026-05-18 18:00:14.719653
,,,Albania,2022-09-08 04:21:02,41.1533,20.1683,330516,3584,,,Albania,11485.0232816735,1.0843650534316038,2022-09-07,09-07-2022.csv,2026-05-18 18:00:14.719653
,,,Algeria,2022-09-08 04:21:02,28.0339,1.6596,270489,6879,,,Algeria,616.8359553044155,2.5431718110533144,2022-09-07,09-07-2022.csv,2026-05-18 18:00:14.719653
,,,Andorra,2022-09-08 04:21:02,42.5063,1.5218,46113,155,,,Andorra,59681.61522034557,0.3361308090993863,2022-09-07,09-07-2022.csv,2026-05-18 18:00:14.719653
,,,Angola,2022-09-08 04:21:02,-11.2027,17.8739,102636,1917,,,Angola,312.28370680845177,1.867765696246931,2022-09-07,09-07-2022.csv,2026-05-18 18:00:14.719653
,,,Antarctica,2022-09-08 04:21:02,-71.9499,23.347,11,0,,,Antarctica,,0.0,2022-09-07,09-07-2022.csv,2026-05-18 18:00:14.719653
,,,Antigua and Barbuda,2022-09-08 04:21:02,17.0608,-61.7964,8974,145,,,Antigua and Barbuda,9163.875500367618,1.6157789168709606,2022-09-07,09-07-2022.csv,2026-05-18 18:00:14.719653
,,,Argentina,2022-09-08 04:21:02,-38.4161,-63.6167,9689861,129769,,,Argentina,21439.74867386393,1.339224577112097,2022-09-07,09-07-2022.csv,2026-05-18 18:00:14.719653
,,,Armenia,2022-09-08 04:21:02,40.0691,45.0382,436727,8662,,,Armenia,14738.188074245909,1.983390081217786,2022-09-07,09-07-2022.csv,2026-05-18 18:00:14.719653
,,Australian Capital Territory,Australia,2022-09-08 04:21:02,-35.4735,149.0124,203786,125,,,"Australian Capital Territory, Australia",47602.4293389395,0.061338855466028,2022-09-07,09-07-2022.csv,2026-05-18 18:00:14.719653
,,New South Wales,Australia,2022-09-08 04:21:02,-33.8688,151.2093,3461037,5026,,,"New South Wales, Australia",42634.109386548414,0.1452165925992701,2022-09-07,09-07-2022.csv,2026-05-18 18:00:14.719653
