FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio,_report_date,_source_file,_ingested_at
,,,Afghanistan,2021-07-02 04:21:47,33.93911,67.709953,120216,4962,71924.0,43330.0,Afghanistan,308.8135710689546,4.12757037332801,2021-07-01,07-01-2021.csv,2026-05-18 17:50:53.274593
,,,Albania,2021-07-02 04:21:47,41.1533,20.1683,132523,2456,130014.0,53.0,Albania,4605.01077211759,1.853263207141402,2021-07-01,07-01-2021.csv,2026-05-18 17:50:53.274593
,,,Algeria,2021-07-02 04:21:47,28.0339,1.6596,140075,3726,97380.0,38969.0,Algeria,319.4336791487491,2.6600035695163307,2021-07-01,07-01-2021.csv,2026-05-18 17:50:53.274593
,,,Andorra,2021-07-02 04:21:47,42.5063,1.5218,13918,127,13721.0,70.0,Andorra,18013.33074483919,0.9124874263543612,2021-07-01,07-01-2021.csv,2026-05-18 17:50:53.274593
,,,Angola,2021-07-02 04:21:47,-11.2027,17.8739,38965,903,33271.0,4791.0,Angola,118.55620479940102,2.317464391120236,2021-07-01,07-01-2021.csv,2026-05-18 17:50:53.274593
,,,Antigua and Barbuda,2021-07-02 04:21:47,17.0608,-61.7964,1264,42,1222.0,0.0,Antigua and Barbuda,1290.7442202434445,3.3227848101265822,2021-07-01,07-01-2021.csv,2026-05-18 17:50:53.274593
,,,Argentina,2021-07-02 04:21:47,-38.4161,-63.6167,4491551,94772,4092053.0,304726.0,Argentina,9937.988232838656,2.1100060981162185,2021-07-01,07-01-2021.csv,2026-05-18 17:50:53.274593
,,,Armenia,2021-07-02 04:21:47,40.0691,45.0382,225221,4517,216882.0,3822.0,Armenia,7600.513493028226,2.005585624786321,2021-07-01,07-01-2021.csv,2026-05-18 17:50:53.274593
,,Australian Capital Territory,Australia,2021-07-02 04:21:47,-35.4735,149.0124,124,3,121.0,0.0,"Australian Capital Territory, Australia",28.96519504788601,2.419354838709677,2021-07-01,07-01-2021.csv,2026-05-18 17:50:53.274593
,,New South Wales,Australia,2021-07-02 04:21:47,-33.8688,151.2093,5886,54,0.0,5832.0,"New South Wales, Australia",72.50554323725055,0.9174311926605504,2021-07-01,07-01-2021.csv,2026-05-18 17:50:53.274593
,,Northern Territory,Australia,2021-07-02 04:21:47,-12.4634,130.8456,185,0,174.0,11.0,"Northern Territory, Australia",75.3257328990228,0.0,2021-07-01,07-01-2021.csv,2026-05-18 17:50:53.274593
,,Queensland,Australia,2021-07-02 04:21:47,-27.4698,153.0251,1705,7,1637.0,61.0,"Queensland, Australia",33.330075261460266,0.4105571847507331,2021-07-01,07-01-2021.csv,2026-05-18 17:50:53.274593
,,South Australia,Australia,2021-07-02 04:21:47,-34.9285,138.6007,807,4,789.0,14.0,"South Australia, Australia",45.94363791631085,0.4956629491945477,2021-07-01,07-01-2021.csv,2026-05-18 17:50:53.274593
,,Tasmania,Australia,2021-07-02 04:21:47,-42.8821,147.3272,234,13,221.0,0.0,"Tasmania, Australia",43.69747899159664,5.555555555555555,2021-07-01,07-01-2021.csv,2026-05-18 17:50:53.274593
,,Victoria,Australia,2021-07-02 04:21:47,-37.8136,144.9631,20715,820,19866.0,29.0,"Victoria, Australia",312.4481515558304,3.958484190200338,2021-07-01,07-01-2021.csv,2026-05-18 17:50:53.274593
,,Western Australia,Australia,2021-07-02 04:21:47,-31.9505,115.8605,1028,9,1011.0,8.0,"Western Australia, Australia",39.07853721584429,0.8754863813229572,2021-07-01,07-01-2021.csv,2026-05-18 17:50:53.274593
,,,Austria,2021-07-02 04:21:47,47.5162,14.5501,646042,13075,637909.0,1859.0,Austria,7222.352993426896,1.6458766991455462,2021-07-01,07-01-2021.csv,2026-05-18 17:50:53.274593
,,,Azerbaijan,2021-07-02 04:21:47,40.1431,47.5769,336122,4975,330275.0,872.0,Azerbaijan,3315.0823415120067,1.4801173383473858,2021-07-01,07-01-2021.csv,2026-05-18 17:50:53.274593
