FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio,_report_date,_source_file,_ingested_at
,,,Afghanistan,2022-08-15 04:20:59,33.93911,67.709953,189045,7758,,,Afghanistan,485.6230580183214,4.103784813139729,2022-08-14,08-14-2022.csv,2026-05-18 17:59:49.281172
,,,Albania,2022-08-15 04:20:59,41.1533,20.1683,321804,3571,,,Albania,11182.292028632985,1.1096816695876994,2022-08-14,08-14-2022.csv,2026-05-18 17:59:49.281172
,,,Algeria,2022-08-15 04:20:59,28.0339,1.6596,269141,6878,,,Algeria,613.7619121168908,2.555537803604802,2022-08-14,08-14-2022.csv,2026-05-18 17:59:49.281172
,,,Andorra,2022-08-15 04:20:59,42.5063,1.5218,45899,154,,,Andorra,59404.64634698764,0.3355192923593106,2022-08-14,08-14-2022.csv,2026-05-18 17:59:49.281172
,,,Angola,2022-08-15 04:20:59,-11.2027,17.8739,102636,1917,,,Angola,312.28370680845177,1.867765696246931,2022-08-14,08-14-2022.csv,2026-05-18 17:59:49.281172
,,,Antarctica,2022-08-15 04:20:59,-71.9499,23.347,11,0,,,Antarctica,,0.0,2022-08-14,08-14-2022.csv,2026-05-18 17:59:49.281172
,,,Antigua and Barbuda,2022-08-15 04:20:59,17.0608,-61.7964,8820,144,,,Antigua and Barbuda,9006.617106445552,1.6326530612244898,2022-08-14,08-14-2022.csv,2026-05-18 17:59:49.281172
,,,Argentina,2022-08-15 04:20:59,-38.4161,-63.6167,9633732,129566,,,Argentina,21315.55786727596,1.344920120260767,2022-08-14,08-14-2022.csv,2026-05-18 17:59:49.281172
,,,Armenia,2022-08-15 04:20:59,40.0691,45.0382,428648,8637,,,Armenia,14465.546764109751,2.0149399973871334,2022-08-14,08-14-2022.csv,2026-05-18 17:59:49.281172
,,Australian Capital Territory,Australia,2022-08-15 04:20:59,-35.4735,149.0124,198480,110,,,"Australian Capital Territory, Australia",46362.99929922915,0.0554212011285771,2022-08-14,08-14-2022.csv,2026-05-18 17:59:49.281172
,,New South Wales,Australia,2022-08-15 04:20:59,-33.8688,151.2093,3342373,4531,,,"New South Wales, Australia",41172.37004188223,0.1355623684131005,2022-08-14,08-14-2022.csv,2026-05-18 17:59:49.281172
,,Northern Territory,Australia,2022-08-15 04:20:59,-12.4634,130.8456,94032,59,,,"Northern Territory, Australia",38286.644951140064,0.0627445975838012,2022-08-14,08-14-2022.csv,2026-05-18 17:59:49.281172
,,Queensland,Australia,2022-08-15 04:20:59,-27.4698,153.0251,1576102,1757,,,"Queensland, Australia",30810.321571693872,0.1114775566555971,2022-08-14,08-14-2022.csv,2026-05-18 17:59:49.281172
,,South Australia,Australia,2022-08-15 04:20:59,-34.9285,138.6007,739189,754,,,"South Australia, Australia",42083.06290919442,0.1020036824141051,2022-08-14,08-14-2022.csv,2026-05-18 17:59:49.281172
,,Tasmania,Australia,2022-08-15 04:20:59,-42.8821,147.3272,240744,167,,,"Tasmania, Australia",44956.86274509804,0.0693682916292825,2022-08-14,08-14-2022.csv,2026-05-18 17:59:49.281172
,,Victoria,Australia,2022-08-15 04:20:59,-37.8136,144.9631,2513940,4955,,,"Victoria, Australia",37918.2189776618,0.1971009650190537,2022-08-14,08-14-2022.csv,2026-05-18 17:59:49.281172
,,Western Australia,Australia,2022-08-15 04:20:59,-31.9505,115.8605,1105636,553,,,"Western Australia, Australia",42029.803086748274,0.0500164611137842,2022-08-14,08-14-2022.csv,2026-05-18 17:59:49.281172
,,,Austria,2022-08-15 04:20:59,47.5162,14.5501,4861952,20485,,,Austria,53983.30076390123,0.4213328309288121,2022-08-14,08-14-2022.csv,2026-05-18 17:59:49.281172
,,,Azerbaijan,2022-08-15 04:20:59,40.1431,47.5769,805103,9773,,,Azerbaijan,7940.517842921145,1.213881950508196,2022-08-14,08-14-2022.csv,2026-05-18 17:59:49.281172
,,,Bahamas,2022-08-15 04:20:59,25.025885,-78.035889,36905,823,,,Bahamas,9384.663113353405,2.230050128708847,2022-08-14,08-14-2022.csv,2026-05-18 17:59:49.281172
