FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio,_report_date,_source_file,_ingested_at
,,,Afghanistan,2020-09-03 04:28:22,33.93911,67.709953,38329,1413,29315,7601,Afghanistan,98.46039932706095,3.686503691721673,2020-09-02,09-02-2020.csv,2026-05-18 17:43:55.815899
,,,Albania,2020-09-03 04:28:22,41.1533,20.1683,9728,296,5582,3850,Albania,338.0359997220099,3.0427631578947367,2020-09-02,09-02-2020.csv,2026-05-18 17:43:55.815899
,,,Algeria,2020-09-03 04:28:22,28.0339,1.6596,45158,1523,31746,11889,Algeria,102.9804467820754,3.372602861065592,2020-09-02,09-02-2020.csv,2026-05-18 17:43:55.815899
,,,Andorra,2020-09-03 04:28:22,42.5063,1.5218,1199,53,909,237,Andorra,1551.802239047434,4.420350291909925,2020-09-02,09-02-2020.csv,2026-05-18 17:43:55.815899
,,,Angola,2020-09-03 04:28:22,-11.2027,17.8739,2777,112,1115,1550,Angola,8.449392550441079,4.033129276197335,2020-09-02,09-02-2020.csv,2026-05-18 17:43:55.815899
,,,Antigua and Barbuda,2020-09-03 04:28:22,17.0608,-61.7964,94,3,91,0,Antigua and Barbuda,95.98888979658524,3.191489361702128,2020-09-02,09-02-2020.csv,2026-05-18 17:43:55.815899
,,,Argentina,2020-09-03 04:28:22,-38.4161,-63.6167,439172,9118,315530,114524,Argentina,971.710255141758,2.0761797200185805,2020-09-02,09-02-2020.csv,2026-05-18 17:43:55.815899
,,,Armenia,2020-09-03 04:28:22,40.0691,45.0382,44075,884,38631,4560,Armenia,1487.3951905249469,2.005672149744753,2020-09-02,09-02-2020.csv,2026-05-18 17:43:55.815899
,,Australian Capital Territory,Australia,2020-09-03 04:28:22,-35.4735,149.0124,113,3,110,0,"Australian Capital Territory, Australia",26.395701938799345,2.6548672566371683,2020-09-02,09-02-2020.csv,2026-05-18 17:43:55.815899
,,New South Wales,Australia,2020-09-03 04:28:22,-33.8688,151.2093,4091,52,0,4039,"New South Wales, Australia",50.39418576003942,1.271082864825226,2020-09-02,09-02-2020.csv,2026-05-18 17:43:55.815899
,,Northern Territory,Australia,2020-09-03 04:28:22,-12.4634,130.8456,33,0,33,0,"Northern Territory, Australia",13.436482084690551,0.0,2020-09-02,09-02-2020.csv,2026-05-18 17:43:55.815899
,,Queensland,Australia,2020-09-03 04:28:22,-27.4698,153.0251,1128,6,1086,36,"Queensland, Australia",22.05063043690744,0.5319148936170213,2020-09-02,09-02-2020.csv,2026-05-18 17:43:55.815899
,,South Australia,Australia,2020-09-03 04:28:22,-34.9285,138.6007,463,4,459,0,"South Australia, Australia",26.35923711927128,0.8639308855291576,2020-09-02,09-02-2020.csv,2026-05-18 17:43:55.815899
,,Tasmania,Australia,2020-09-03 04:28:22,-42.8821,147.3272,230,13,217,0,"Tasmania, Australia",42.95051353874883,5.652173913043479,2020-09-02,09-02-2020.csv,2026-05-18 17:43:55.815899
,,Victoria,Australia,2020-09-03 04:28:22,-37.8136,144.9631,19336,591,16152,2593,"Victoria, Australia",291.6484411529586,3.056474968969797,2020-09-02,09-02-2020.csv,2026-05-18 17:43:55.815899
,,Western Australia,Australia,2020-09-03 04:28:22,-31.9505,115.8605,655,9,641,5,"Western Australia, Australia",24.899262525659545,1.3740458015267176,2020-09-02,09-02-2020.csv,2026-05-18 17:43:55.815899
,,,Austria,2020-09-03 04:28:22,47.5162,14.5501,27575,906,23820,3415,Austria,310.5458340735477,2.624334084164611,2020-09-02,09-02-2020.csv,2026-05-18 17:43:55.815899
,,,Azerbaijan,2020-09-03 04:28:22,40.1431,47.5769,36732,538,34116,2078,Azerbaijan,362.2779959907981,1.4646629641729283,2020-09-02,09-02-2020.csv,2026-05-18 17:43:55.815899
,,,Bahamas,2020-09-03 04:28:22,25.025885,-78.035889,2337,50,849,1438,Bahamas,594.2814712344373,2.139495079161318,2020-09-02,09-02-2020.csv,2026-05-18 17:43:55.815899
,,,Bahrain,2020-09-03 04:28:22,26.0275,50.55,52807,190,49645,2972,Bahrain,3103.404300583633,0.3598007839869714,2020-09-02,09-02-2020.csv,2026-05-18 17:43:55.815899
,,,Bangladesh,2020-09-03 04:28:22,23.685,90.3563,317528,4351,211016,102161,Bangladesh,192.80417123185163,1.3702728578267114,2020-09-02,09-02-2020.csv,2026-05-18 17:43:55.815899
,,,Barbados,2020-09-03 04:28:22,13.1939,-59.5432,176,7,149,20,Barbados,61.24487161195806,3.977272727272727,2020-09-02,09-02-2020.csv,2026-05-18 17:43:55.815899
,,,Belarus,2020-09-03 04:28:22,53.7098,27.9534,72141,691,70900,550,Belarus,763.4516808138912,0.9578464396113168,2020-09-02,09-02-2020.csv,2026-05-18 17:43:55.815899
,,,Belgium,2020-09-03 04:28:22,50.8333,4.469936,85911,9898,18490,57523,Belgium,747.530528448596,11.521225454249166,2020-09-02,09-02-2020.csv,2026-05-18 17:43:55.815899
,,,Belize,2020-09-03 04:28:22,17.1899,-88.4976,1101,13,240,848,Belize,276.8968439795685,1.1807447774750226,2020-09-02,09-02-2020.csv,2026-05-18 17:43:55.815899
,,,Benin,2020-09-03 04:28:22,9.3077,2.3158,2194,40,1738,416,Benin,18.097534990354852,1.823154056517776,2020-09-02,09-02-2020.csv,2026-05-18 17:43:55.815899
,,,Bhutan,2020-09-03 04:28:22,27.5142,90.4336,227,0,144,83,Bhutan,29.418930757945702,0.0,2020-09-02,09-02-2020.csv,2026-05-18 17:43:55.815899
,,,Bolivia,2020-09-03 04:28:22,-16.2902,-63.5887,117928,5203,64074,48651,Bolivia,1010.2604902292284,4.412014110304592,2020-09-02,09-02-2020.csv,2026-05-18 17:43:55.815899
,,,Bosnia and Herzegovina,2020-09-03 04:28:22,43.9159,17.6791,20517,627,13626,6264,Bosnia and Herzegovina,625.3629052537251,3.0560023395233222,2020-09-02,09-02-2020.csv,2026-05-18 17:43:55.815899
,,,Botswana,2020-09-03 04:28:22,-22.3285,24.6849,1724,6,493,1225,Botswana,73.31100834529315,0.3480278422273782,2020-09-02,09-02-2020.csv,2026-05-18 17:43:55.815899
,,Acre,Brazil,2020-09-03 04:28:22,-9.0238,-70.812,25027,618,19695,4714,"Acre, Brazil",2837.737474983984,2.4693331202301514,2020-09-02,09-02-2020.csv,2026-05-18 17:43:55.815899
,,Alagoas,Brazil,2020-09-03 04:28:22,-9.5713,-36.782,79550,1902,74920,2728,"Alagoas, Brazil",2383.62272900382,2.390949088623507,2020-09-02,09-02-2020.csv,2026-05-18 17:43:55.815899
,,Amapa,Brazil,2020-09-03 04:28:22,0.902,-52.003,43800,668,31569,11563,"Amapa, Brazil",5178.951699772149,1.5251141552511416,2020-09-02,09-02-2020.csv,2026-05-18 17:43:55.815899
,,Amazonas,Brazil,2020-09-03 04:28:22,-3.4168,-65.8561,121793,3819,102686,15309,"Amazonas, Brazil",2938.596925105143,3.1184058197104925,2020-09-02,09-02-2020.csv,2026-05-18 17:43:55.815899
,,Bahia,Brazil,2020-09-03 04:28:22,-12.5797,-41.7007,262299,5502,247249,9548,"Bahia, Brazil",1763.5841545494593,2.0976061670078803,2020-09-02,09-02-2020.csv,2026-05-18 17:43:55.815899
,,Ceara,Brazil,2020-09-03 04:28:22,-5.4984,-39.3206,218414,8481,192335,17581,"Ceara, Brazil",2391.525784164349,3.882854997344274,2020-09-02,09-02-2020.csv,2026-05-18 17:43:55.815899
,,Distrito Federal,Brazil,2020-09-03 04:28:22,-15.7998,-47.8645,164649,2609,144413,17627,"Distrito Federal, Brazil",5460.509646240401,1.5845829613298592,2020-09-02,09-02-2020.csv,2026-05-18 17:43:55.815899
,,Espirito Santo,Brazil,2020-09-03 04:28:22,-19.1834,-40.3089,112827,3204,102021,7600,"Espirito Santo, Brazil",2807.534868674804,2.8397961444715265,2020-09-02,09-02-2020.csv,2026-05-18 17:43:55.815899
