FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio,_report_date,_source_file,_ingested_at
,,,Afghanistan,2020-08-15 04:27:31,33.93911,67.709953,37517,1367,26714,9436,Afghanistan,96.37451542052614,3.6436815310392623,2020-08-14,08-14-2020.csv,2026-05-18 17:43:31.410609
,,,Albania,2020-08-15 04:27:31,41.1533,20.1683,7117,219,3695,3203,Albania,247.3069706025436,3.0771392440635097,2020-08-14,08-14-2020.csv,2026-05-18 17:43:31.410609
,,,Algeria,2020-08-15 04:27:31,28.0339,1.6596,37664,1351,26308,10005,Algeria,85.89077345321068,3.586979609175871,2020-08-14,08-14-2020.csv,2026-05-18 17:43:31.410609
,,,Andorra,2020-08-15 04:27:31,42.5063,1.5218,989,53,863,73,Andorra,1280.0103539765742,5.358948432760364,2020-08-14,08-14-2020.csv,2026-05-18 17:43:31.410609
,,,Angola,2020-08-15 04:27:31,-11.2027,17.8739,1852,86,584,1182,Angola,5.634956789131032,4.643628509719222,2020-08-14,08-14-2020.csv,2026-05-18 17:43:31.410609
,,,Antigua and Barbuda,2020-08-15 04:27:31,17.0608,-61.7964,93,3,83,7,Antigua and Barbuda,94.96773139449392,3.225806451612903,2020-08-14,08-14-2020.csv,2026-05-18 17:43:31.410609
,,,Argentina,2020-08-15 04:27:31,-38.4161,-63.6167,282437,5527,199005,77905,Argentina,624.919005153955,1.9568965822466604,2020-08-14,08-14-2020.csv,2026-05-18 17:43:31.410609
,,,Armenia,2020-08-15 04:27:31,40.0691,45.0382,41299,814,34164,6321,Armenia,1393.713760033801,1.9709920337054163,2020-08-14,08-14-2020.csv,2026-05-18 17:43:31.410609
,,Australian Capital Territory,Australia,2020-08-15 04:27:31,-35.4735,149.0124,113,3,110,0,"Australian Capital Territory, Australia",26.395701938799345,2.6548672566371683,2020-08-14,08-14-2020.csv,2026-05-18 17:43:31.410609
,,New South Wales,Australia,2020-08-15 04:27:31,-33.8688,151.2093,3945,51,0,3894,"New South Wales, Australia",48.59571322985957,1.2927756653992395,2020-08-14,08-14-2020.csv,2026-05-18 17:43:31.410609
