FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio,_report_date,_source_file,_ingested_at
,,,Afghanistan,2020-11-07 05:24:52,33.93911,67.709953,41935,1554,34440,5941,Afghanistan,107.723573424308,3.70573506617384,2020-11-06,11-06-2020.csv,2026-05-18 17:45:35.951198
,,,Albania,2020-11-07 05:24:52,41.1533,20.1683,23210,549,11861,10800,Albania,806.5188685801654,2.365359758724688,2020-11-06,11-06-2020.csv,2026-05-18 17:45:35.951198
,,,Algeria,2020-11-07 05:24:52,28.0339,1.6596,60800,2024,41510,17266,Algeria,138.65120608419736,3.3289473684210527,2020-11-06,11-06-2020.csv,2026-05-18 17:45:35.951198
,,,Andorra,2020-11-07 05:24:52,42.5063,1.5218,5135,75,3858,1202,Andorra,6645.958713518411,1.460564751703992,2020-11-06,11-06-2020.csv,2026-05-18 17:45:35.951198
,,,Angola,2020-11-07 05:24:52,-11.2027,17.8739,12223,300,5626,6297,Angola,37.19010628161372,2.454389266137609,2020-11-06,11-06-2020.csv,2026-05-18 17:45:35.951198
,,,Antigua and Barbuda,2020-11-07 05:24:52,17.0608,-61.7964,130,3,118,9,Antigua and Barbuda,132.75059227187322,2.3076923076923075,2020-11-06,11-06-2020.csv,2026-05-18 17:45:35.951198
,,,Argentina,2020-11-07 05:24:52,-38.4161,-63.6167,1228814,33136,1042237,153441,Argentina,2718.8690660191546,2.6965838605354437,2020-11-06,11-06-2020.csv,2026-05-18 17:45:35.951198
,,,Armenia,2020-11-07 05:24:52,40.0691,45.0382,101773,1506,61782,38485,Armenia,3434.5245768643317,1.4797637880380847,2020-11-06,11-06-2020.csv,2026-05-18 17:45:35.951198
,,Australian Capital Territory,Australia,2020-11-07 05:24:52,-35.4735,149.0124,114,3,111,0,"Australian Capital Territory, Australia",26.62929222144359,2.631578947368421,2020-11-06,11-06-2020.csv,2026-05-18 17:45:35.951198
,,New South Wales,Australia,2020-11-07 05:24:52,-33.8688,151.2093,4459,53,0,4406,"New South Wales, Australia",54.92732200049273,1.1886073110562907,2020-11-06,11-06-2020.csv,2026-05-18 17:45:35.951198
,,Northern Territory,Australia,2020-11-07 05:24:52,-12.4634,130.8456,39,0,33,6,"Northern Territory, Australia",15.879478827361565,0.0,2020-11-06,11-06-2020.csv,2026-05-18 17:45:35.951198
,,Queensland,Australia,2020-11-07 05:24:52,-27.4698,153.0251,1177,6,1163,8,"Queensland, Australia",23.0085035675887,0.5097706032285472,2020-11-06,11-06-2020.csv,2026-05-18 17:45:35.951198
,,South Australia,Australia,2020-11-07 05:24:52,-34.9285,138.6007,512,4,490,18,"South Australia, Australia",29.1488756048961,0.78125,2020-11-06,11-06-2020.csv,2026-05-18 17:45:35.951198
,,Tasmania,Australia,2020-11-07 05:24:52,-42.8821,147.3272,230,13,217,0,"Tasmania, Australia",42.95051353874883,5.652173913043479,2020-11-06,11-06-2020.csv,2026-05-18 17:45:35.951198
,,Victoria,Australia,2020-11-07 05:24:52,-37.8136,144.9631,20345,819,19518,8,"Victoria, Australia",306.8673735652121,4.02555910543131,2020-11-06,11-06-2020.csv,2026-05-18 17:45:35.951198
,,Western Australia,Australia,2020-11-07 05:24:52,-31.9505,115.8605,776,9,755,12,"Western Australia, Australia",29.498973618185964,1.1597938144329898,2020-11-06,11-06-2020.csv,2026-05-18 17:45:35.951198
,,,Austria,2020-11-07 05:24:52,47.5162,14.5501,135116,1719,83707,53932,Austria,1543.1137857523538,0.9641744436209788,2020-11-06,11-06-2020.csv,2026-05-18 17:45:35.951198
,,,Azerbaijan,2020-11-07 05:24:52,40.1431,47.5769,62338,811,47270,14257,Azerbaijan,614.8231981398881,1.3009721197343511,2020-11-06,11-06-2020.csv,2026-05-18 17:45:35.951198
,,,Bahamas,2020-11-07 05:24:52,25.025885,-78.035889,6882,150,4779,1953,Bahamas,1750.040686793067,2.1795989537925022,2020-11-06,11-06-2020.csv,2026-05-18 17:45:35.951198
,,,Bahrain,2020-11-07 05:24:52,26.0275,50.55,83023,328,80526,2169,Bahrain,4879.162521017194,0.3950712453175626,2020-11-06,11-06-2020.csv,2026-05-18 17:45:35.951198
,,,Bangladesh,2020-11-07 05:24:52,23.685,90.3563,417475,6036,335027,76412,Bangladesh,253.49235779212316,1.445835079944907,2020-11-06,11-06-2020.csv,2026-05-18 17:45:35.951198
,,,Barbados,2020-11-07 05:24:52,13.1939,-59.5432,242,7,228,7,Barbados,84.21169846644233,2.8925619834710745,2020-11-06,11-06-2020.csv,2026-05-18 17:45:35.951198
,,,Belarus,2020-11-07 05:24:52,53.7098,27.9534,104286,1001,89555,13730,Belarus,1103.6348537635668,0.9598603839441536,2020-11-06,11-06-2020.csv,2026-05-18 17:45:35.951198
,,,Belgium,2020-11-07 05:24:52,50.8333,4.469936,488044,12708,28613,446723,Belgium,4246.578310416205,2.6038635860701085,2020-11-06,11-06-2020.csv,2026-05-18 17:45:35.951198
,,,Belize,2020-11-07 05:24:52,17.1899,-88.4976,4016,67,2330,1619,Belize,1010.0070167320137,1.6683266932270917,2020-11-06,11-06-2020.csv,2026-05-18 17:45:35.951198
,,,Benin,2020-11-07 05:24:52,9.3077,2.3158,2745,43,2466,236,Benin,22.64254035940022,1.5664845173041897,2020-11-06,11-06-2020.csv,2026-05-18 17:45:35.951198
,,,Bhutan,2020-11-07 05:24:52,27.5142,90.4336,358,0,338,20,Bhutan,46.39637538037252,0.0,2020-11-06,11-06-2020.csv,2026-05-18 17:45:35.951198
,,,Bolivia,2020-11-07 05:24:52,-16.2902,-63.5887,142343,8781,113899,19663,Bolivia,1219.4178563250375,6.168901877858413,2020-11-06,11-06-2020.csv,2026-05-18 17:45:35.951198
,,,Bosnia and Herzegovina,2020-11-07 05:24:52,43.9159,17.6791,59427,1457,29970,28000,Bosnia and Herzegovina,1811.3487045139696,2.451747522170057,2020-11-06,11-06-2020.csv,2026-05-18 17:45:35.951198
