FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio,_report_date,_source_file,_ingested_at
,,,Afghanistan,2021-08-01 04:21:50,33.93911,67.709953,147154,6708,82586.0,57860.0,Afghanistan,378.0125127859931,4.558489745436753,2021-07-31,07-31-2021.csv,2026-05-18 17:51:31.568121
,,,Albania,2021-08-01 04:21:50,41.1533,20.1683,133081,2457,130222.0,402.0,Albania,4624.400583779276,1.8462440168017973,2021-07-31,07-31-2021.csv,2026-05-18 17:51:31.568121
,,,Algeria,2021-08-01 04:21:50,28.0339,1.6596,171392,4254,115276.0,51862.0,Algeria,390.8504525194532,2.482029499626587,2021-07-31,07-31-2021.csv,2026-05-18 17:51:31.568121
,,,Andorra,2021-08-01 04:21:50,42.5063,1.5218,14678,128,14210.0,340.0,Andorra,18996.95851938135,0.8720534132715629,2021-07-31,07-31-2021.csv,2026-05-18 17:51:31.568121
,,,Angola,2021-08-01 04:21:50,-11.2027,17.8739,42777,1011,37255.0,4511.0,Angola,130.15472276925388,2.3634195946419805,2021-07-31,07-31-2021.csv,2026-05-18 17:51:31.568121
,,,Antigua and Barbuda,2021-08-01 04:21:50,17.0608,-61.7964,1303,43,1235.0,25.0,Antigua and Barbuda,1330.569397925006,3.3000767459708364,2021-07-31,07-31-2021.csv,2026-05-18 17:51:31.568121
,,,Argentina,2021-08-01 04:21:50,-38.4161,-63.6167,4929764,105721,4569552.0,254491.0,Argentina,10907.57660831896,2.14454485042286,2021-07-31,07-31-2021.csv,2026-05-18 17:51:31.568121
,,,Armenia,2021-08-01 04:21:50,40.0691,45.0382,230110,4614,219864.0,5632.0,Armenia,7765.502150690765,2.0051279822693493,2021-07-31,07-31-2021.csv,2026-05-18 17:51:31.568121
,,Australian Capital Territory,Australia,2021-08-01 04:21:50,-35.4735,149.0124,124,3,121.0,0.0,"Australian Capital Territory, Australia",28.96519504788601,2.419354838709677,2021-07-31,07-31-2021.csv,2026-05-18 17:51:31.568121
,,New South Wales,Australia,2021-08-01 04:21:50,-33.8688,151.2093,9153,68,0.0,9085.0,"New South Wales, Australia",112.74944567627496,0.7429258166721293,2021-07-31,07-31-2021.csv,2026-05-18 17:51:31.568121
,,Northern Territory,Australia,2021-08-01 04:21:50,-12.4634,130.8456,199,0,191.0,8.0,"Northern Territory, Australia",81.02605863192183,0.0,2021-07-31,07-31-2021.csv,2026-05-18 17:51:31.568121
