FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio,_report_date,_source_file,_ingested_at
,,,Afghanistan,2021-05-04 04:20:34,33.93911,67.709953,60300,2642,53391.0,4267.0,Afghanistan,154.89999946311607,4.381426202321725,2021-05-03,05-03-2021.csv,2026-05-18 17:49:43.324886
,,,Albania,2021-05-04 04:20:34,41.1533,20.1683,131276,2399,111792.0,17085.0,Albania,4561.679060393356,1.8274475151589016,2021-05-03,05-03-2021.csv,2026-05-18 17:49:43.324886
,,,Algeria,2021-05-04 04:20:34,28.0339,1.6596,122717,3280,85534.0,33903.0,Algeria,279.84967199069814,2.6728163172176638,2021-05-03,05-03-2021.csv,2026-05-18 17:49:43.324886
,,,Andorra,2021-05-04 04:20:34,42.5063,1.5218,13295,127,12793.0,375.0,Andorra,17207.01481912897,0.9552463332079728,2021-05-03,05-03-2021.csv,2026-05-18 17:49:43.324886
,,,Angola,2021-05-04 04:20:34,-11.2027,17.8739,27133,603,24190.0,2340.0,Angola,82.55576812067619,2.222386024398334,2021-05-03,05-03-2021.csv,2026-05-18 17:49:43.324886
,,,Antigua and Barbuda,2021-05-04 04:20:34,17.0608,-61.7964,1232,32,1014.0,186.0,Antigua and Barbuda,1258.0671513765217,2.5974025974025974,2021-05-03,05-03-2021.csv,2026-05-18 17:49:43.324886
,,,Argentina,2021-05-04 04:20:34,-38.4161,-63.6167,3021179,64792,2698072.0,258315.0,Argentina,6684.648877703773,2.144593220064088,2021-05-03,05-03-2021.csv,2026-05-18 17:49:43.324886
,,,Armenia,2021-05-04 04:20:34,40.0691,45.0382,217008,4149,200472.0,12387.0,Armenia,7323.350096549918,1.9119110816191107,2021-05-03,05-03-2021.csv,2026-05-18 17:49:43.324886
,,Australian Capital Territory,Australia,2021-05-04 04:20:34,-35.4735,149.0124,124,3,120.0,1.0,"Australian Capital Territory, Australia",28.96519504788601,2.419354838709677,2021-05-03,05-03-2021.csv,2026-05-18 17:49:43.324886
,,New South Wales,Australia,2021-05-04 04:20:34,-33.8688,151.2093,5496,54,0.0,5442.0,"New South Wales, Australia",67.70140428677014,0.982532751091703,2021-05-03,05-03-2021.csv,2026-05-18 17:49:43.324886
,,Northern Territory,Australia,2021-05-04 04:20:34,-12.4634,130.8456,166,0,131.0,35.0,"Northern Territory, Australia",67.58957654723127,0.0,2021-05-03,05-03-2021.csv,2026-05-18 17:49:43.324886
,,Queensland,Australia,2021-05-04 04:20:34,-27.4698,153.0251,1568,7,1511.0,50.0,"Queensland, Australia",30.65194018180041,0.4464285714285714,2021-05-03,05-03-2021.csv,2026-05-18 17:49:43.324886
,,South Australia,Australia,2021-05-04 04:20:34,-34.9285,138.6007,730,4,691.0,35.0,"South Australia, Australia",41.55992029604327,0.547945205479452,2021-05-03,05-03-2021.csv,2026-05-18 17:49:43.324886
,,Tasmania,Australia,2021-05-04 04:20:34,-42.8821,147.3272,234,13,221.0,0.0,"Tasmania, Australia",43.69747899159664,5.555555555555555,2021-05-03,05-03-2021.csv,2026-05-18 17:49:43.324886
,,Victoria,Australia,2021-05-04 04:20:34,-37.8136,144.9631,20524,820,19683.0,21.0,"Victoria, Australia",309.5672634579707,3.99532254921068,2021-05-03,05-03-2021.csv,2026-05-18 17:49:43.324886
,,Western Australia,Australia,2021-05-04 04:20:34,-31.9505,115.8605,1008,9,973.0,26.0,"Western Australia, Australia",38.318254390633314,0.8928571428571429,2021-05-03,05-03-2021.csv,2026-05-18 17:49:43.324886
,,,Austria,2021-05-04 04:20:34,47.5162,14.5501,616895,12492,591525.0,21416.0,Austria,6919.534997335229,1.6463388216642785,2021-05-03,05-03-2021.csv,2026-05-18 17:49:43.324886
,,,Azerbaijan,2021-05-04 04:20:34,40.1431,47.5769,321798,4580,294784.0,22434.0,Azerbaijan,3173.808519923958,1.423253096663124,2021-05-03,05-03-2021.csv,2026-05-18 17:49:43.324886
,,,Bahamas,2021-05-04 04:20:34,25.025885,-78.035889,10576,210,9579.0,787.0,Bahamas,2689.3970217267474,1.9856278366111952,2021-05-03,05-03-2021.csv,2026-05-18 17:49:43.324886
,,,Bahrain,2021-05-04 04:20:34,26.0275,50.55,180462,657,168865.0,10940.0,Bahrain,10605.536138995276,0.3640655650497058,2021-05-03,05-03-2021.csv,2026-05-18 17:49:43.324886
,,,Bangladesh,2021-05-04 04:20:34,23.685,90.3563,763682,11644,691162.0,60876.0,Bangladesh,463.7105234646486,1.524718403733491,2021-05-03,05-03-2021.csv,2026-05-18 17:49:43.324886
,,,Barbados,2021-05-04 04:20:34,13.1939,-59.5432,3881,44,3804.0,33.0,Barbados,1350.5190154886889,1.133728420510178,2021-05-03,05-03-2021.csv,2026-05-18 17:49:43.324886
,,,Belarus,2021-05-04 04:20:34,53.7098,27.9534,361897,2572,352464.0,6861.0,Belarus,3829.87306707011,0.7106994531593244,2021-05-03,05-03-2021.csv,2026-05-18 17:49:43.324886
,,Antwerp,Belgium,2021-05-04 04:20:34,51.2195,4.4024,127541,0,0.0,127541.0,"Antwerp, Belgium",6821.359233686148,0.0,2021-05-03,05-03-2021.csv,2026-05-18 17:49:43.324886
,,Brussels,Belgium,2021-05-04 04:20:34,50.8503,4.3517,123218,0,0.0,123218.0,"Brussels, Belgium",10114.302834792388,0.0,2021-05-03,05-03-2021.csv,2026-05-18 17:49:43.324886
,,East Flanders,Belgium,2021-05-04 04:20:34,51.0362,3.7373,114694,0,0.0,114694.0,"East Flanders, Belgium",7519.660646908222,0.0,2021-05-03,05-03-2021.csv,2026-05-18 17:49:43.324886
