FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio,_report_date,_source_file,_ingested_at
,,,Afghanistan,2020-10-09 04:23:59,33.93911,67.709953,39702,1474,33058,5170,Afghanistan,101.98739268133724,3.712659311873457,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,,Albania,2020-10-09 04:23:59,41.1533,20.1683,14899,411,9215,5273,Albania,517.721870873584,2.758574400966508,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,,Algeria,2020-10-09 04:23:59,28.0339,1.6596,52658,1783,36958,13917,Algeria,120.08380279575104,3.3860002278856016,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,,Andorra,2020-10-09 04:23:59,42.5063,1.5218,2568,54,1715,799,Andorra,3323.626480295088,2.102803738317757,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,,Angola,2020-10-09 04:23:59,-11.2027,17.8739,5958,208,2635,3115,Angola,18.128008936092165,3.4911043974488085,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,,Antigua and Barbuda,2020-10-09 04:23:59,17.0608,-61.7964,111,3,97,11,Antigua and Barbuda,113.34858263213788,2.702702702702702,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,,Argentina,2020-10-09 04:23:59,-38.4161,-63.6167,856369,22710,684844,148815,Argentina,1894.7987109503613,2.651894218496933,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,,Armenia,2020-10-09 04:23:59,40.0691,45.0382,54473,1004,45312,8157,Armenia,1838.2955919107296,1.8431149376755456,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Australian Capital Territory,Australia,2020-10-09 04:23:59,-35.4735,149.0124,113,3,110,0,"Australian Capital Territory, Australia",26.395701938799345,2.6548672566371683,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,New South Wales,Australia,2020-10-09 04:23:59,-33.8688,151.2093,4271,53,0,4218,"New South Wales, Australia",52.61148066026115,1.240927183329431,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Northern Territory,Australia,2020-10-09 04:23:59,-12.4634,130.8456,33,0,31,2,"Northern Territory, Australia",13.436482084690551,0.0,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Queensland,Australia,2020-10-09 04:23:59,-27.4698,153.0251,1160,6,1152,2,"Queensland, Australia",22.67618023653602,0.5172413793103449,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,South Australia,Australia,2020-10-09 04:23:59,-34.9285,138.6007,472,4,465,3,"South Australia, Australia",26.871619698263597,0.847457627118644,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Tasmania,Australia,2020-10-09 04:23:59,-42.8821,147.3272,230,13,217,0,"Tasmania, Australia",42.95051353874883,5.652173913043479,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Victoria,Australia,2020-10-09 04:23:59,-37.8136,144.9631,20257,809,19192,256,"Victoria, Australia",305.54005339447053,3.9936811966233896,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Western Australia,Australia,2020-10-09 04:23:59,-31.9505,115.8605,690,9,670,11,"Western Australia, Australia",26.22975746977876,1.3043478260869563,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,,Austria,2020-10-09 04:23:59,47.5162,14.5501,51108,1053,41289,9930,Austria,578.0000888257239,1.6097739016846917,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,,Azerbaijan,2020-10-09 04:23:59,40.1431,47.5769,41304,603,39012,1689,Azerbaijan,407.3704221497311,1.4599070307960489,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,,Bahamas,2020-10-09 04:23:59,25.025885,-78.035889,4713,102,2607,2004,Bahamas,1198.480348278949,2.1642266072565244,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,,Bahrain,2020-10-09 04:23:59,26.0275,50.55,74422,264,69411,4747,Bahrain,4373.6920267774185,0.3547338152696783,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,,Bangladesh,2020-10-09 04:23:59,23.685,90.3563,374592,5460,288316,80816,Bangladesh,227.45364223023407,1.4575858534085084,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,,Barbados,2020-10-09 04:23:59,13.1939,-59.5432,203,7,182,14,Barbados,70.64039168879253,3.4482758620689653,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,,Belarus,2020-10-09 04:23:59,53.7098,27.9534,81982,880,76081,5021,Belarus,867.5967299661002,1.0734063574931083,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,,Belgium,2020-10-09 04:23:59,50.8333,4.469936,143596,10126,19981,113489,Belgium,1249.4604155824584,7.0517284604027965,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,,Belize,2020-10-09 04:23:59,17.1899,-88.4976,2373,34,1459,880,Belize,596.7994648169991,1.4327855035819637,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,,Benin,2020-10-09 04:23:59,9.3077,2.3158,2411,41,1973,397,Benin,19.88749173279196,1.7005391953546247,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,,Bhutan,2020-10-09 04:23:59,27.5142,90.4336,304,0,255,49,Bhutan,39.39803942914315,0.0,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,,Bolivia,2020-10-09 04:23:59,-16.2902,-63.5887,137969,8228,99812,29929,Bolivia,1181.946862292555,5.96365850299705,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,,Bosnia and Herzegovina,2020-10-09 04:23:59,43.9159,17.6791,29528,913,22939,5676,Bosnia and Herzegovina,900.0202693538039,3.0919804930913037,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,,Botswana,2020-10-09 04:23:59,-22.3285,24.6849,3219,18,834,2367,Botswana,136.88406952639133,0.5591798695246971,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Acre,Brazil,2020-10-09 04:23:59,-9.0238,-70.812,28834,669,26979,1186,"Acre, Brazil",3269.401940052272,2.320177568148713,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Alagoas,Brazil,2020-10-09 04:23:59,-9.5713,-36.782,88538,2121,85387,1030,"Alagoas, Brazil",2652.9376389759923,2.3955815582009983,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Amapa,Brazil,2020-10-09 04:23:59,0.902,-52.003,49085,724,36814,11547,"Amapa, Brazil",5803.854890030045,1.4749923601915045,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Amazonas,Brazil,2020-10-09 04:23:59,-3.4168,-65.8561,145367,4215,120012,21140,"Amazonas, Brazil",3507.385639665328,2.899557671273397,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Bahia,Brazil,2020-10-09 04:23:59,-12.5797,-41.7007,321798,7049,307869,6880,"Bahia, Brazil",2163.6294982661275,2.1905046022660177,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Ceara,Brazil,2020-10-09 04:23:59,-5.4984,-39.3206,258356,9124,222732,26022,"Ceara, Brazil",2823.7275240093218,3.5332441393752543,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Distrito Federal,Brazil,2020-10-09 04:23:59,-15.7998,-47.8645,198192,3391,188349,6452,"Distrito Federal, Brazil",6572.948076257235,1.710967142972471,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Espirito Santo,Brazil,2020-10-09 04:23:59,-19.1834,-40.3089,137330,3628,126624,7078,"Espirito Santo, Brazil",3417.316760603685,2.641811694458603,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Goias,Brazil,2020-10-09 04:23:59,-15.827,-49.8362,226656,5118,215243,5656,"Goias, Brazil",3219.814788481744,2.247563922151714,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Maranhao,Brazil,2020-10-09 04:23:59,-4.9609,-45.2744,177584,3838,167126,6620,"Maranhao, Brazil",2509.956989086216,2.161230741508244,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Mato Grosso,Brazil,2020-10-09 04:23:59,-12.6819,-56.9211,130783,3586,110490,16071,"Mato Grosso, Brazil",3733.541954491736,2.7157286269927896,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Mato Grosso do Sul,Brazil,2020-10-09 04:23:59,-20.7722,-54.7852,74092,1409,67164,4989,"Mato Grosso do Sul, Brazil",2646.576844935527,1.8967205090553108,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Minas Gerais,Brazil,2020-10-09 04:23:59,-18.5122,-44.555,315041,7897,280589,26555,"Minas Gerais, Brazil",1488.2333147887375,2.506657863579661,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Para,Brazil,2020-10-09 04:23:59,-1.9981,-54.9306,237478,6636,221412,8789,"Para, Brazil",2752.920102779713,2.7990541738799983,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Paraiba,Brazil,2020-10-09 04:23:59,-7.24,-36.782,124749,2894,100334,21521,"Paraiba, Brazil",3104.65547753966,2.3198582754170376,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Parana,Brazil,2020-10-09 04:23:59,-25.2521,-52.0215,188199,4712,140100,43387,"Parana, Brazil",1645.9656092811963,2.5037327509710465,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Pernambuco,Brazil,2020-10-09 04:23:59,-8.8137,-36.9541,151736,8387,131135,12214,"Pernambuco, Brazil",1587.6830882599909,5.527363315231718,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Piaui,Brazil,2020-10-09 04:23:59,-7.7183,-42.7289,101123,2197,98424,0,"Piaui, Brazil",3071.8309484798947,2.1760751084059358,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Rio Grande do Norte,Brazil,2020-10-09 04:23:59,-5.4026,-36.9541,72706,2425,42040,27895,"Rio Grande do Norte, Brazil",2063.046269689662,3.335268424835517,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Rio Grande do Sul,Brazil,2020-10-09 04:23:59,-30.0346,-51.2177,209623,5068,195290,9265,"Rio Grande do Sul, Brazil",1842.4768961959928,2.4176736331414013,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Rio de Janeiro,Brazil,2020-10-09 04:23:59,-22.9068,-43.1729,280144,19110,255544,5490,"Rio de Janeiro, Brazil",1622.6175782914545,6.821491804214976,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Rondonia,Brazil,2020-10-09 04:23:59,-11.5057,-63.5806,67323,1390,60189,5744,"Rondonia, Brazil",3788.096611290073,2.064673291445717,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Roraima,Brazil,2020-10-09 04:23:59,-2.7376,-62.0751,52131,670,48508,2705,"Roraima, Brazil",8564.268746254711,1.2837564332388829,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Santa Catarina,Brazil,2020-10-09 04:23:59,-27.2423,-50.2189,224103,2892,213495,7716,"Santa Catarina, Brazil",3127.838534789864,1.2904780391159425,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Sao Paulo,Brazil,2020-10-09 04:23:59,-23.5505,-46.6333,1022404,36884,898416,87104,"Sao Paulo, Brazil",2226.5356584366546,3.607575870203951,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Sergipe,Brazil,2020-10-09 04:23:59,-10.5741,-37.3857,78957,2078,73030,3849,"Sergipe, Brazil",3434.860460017332,2.6318122522385603,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Tocantins,Brazil,2020-10-09 04:23:59,-10.1753,-48.2982,70704,1002,54797,14554,"Tocantins, Brazil",4472.53612195826,1.415838628512943,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,,Brunei,2020-10-09 04:23:59,4.5353,114.7277,146,3,143,0,Brunei,33.372725340184644,2.054794520547945,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,,Bulgaria,2020-10-09 04:23:59,42.7339,25.4858,23259,880,15563,6816,Bulgaria,334.7367648445084,3.783481663012168,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,,Burkina Faso,2020-10-09 04:23:59,12.2383,-1.5616,2241,60,1506,675,Burkina Faso,10.720806564405832,2.677376171352075,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,,Burma,2020-10-09 04:23:59,21.9162,95.956,22445,535,6366,15544,Burma,41.25176434228,2.383604366228558,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,,Burundi,2020-10-09 04:23:59,-3.3731,29.9189,515,1,472,42,Burundi,4.331086410556211,0.1941747572815534,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,,Cabo Verde,2020-10-09 04:23:59,16.5388,-23.0418,6717,71,5821,825,Cabo Verde,1208.119599703591,1.0570195027542058,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,,Cambodia,2020-10-09 04:23:59,11.55,104.9167,281,0,276,5,Cambodia,1.6807254465600785,0.0,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,,Cameroon,2020-10-09 04:23:59,3.848,11.5021,21203,423,20117,663,Cameroon,79.87308305354084,1.9950007074470597,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Alberta,Canada,2020-10-09 04:23:59,53.9333,-116.5765,19718,283,17338,2097,"Alberta, Canada",443.8113214426952,1.4352368394360482,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,British Columbia,Canada,2020-10-09 04:23:59,53.7267,-127.6476,10066,245,8427,1394,"British Columbia, Canada",193.0273519335814,2.433936022253129,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Diamond Princess,Canada,2020-10-09 04:23:59,,,0,1,0,0,"Diamond Princess, Canada",,,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Grand Princess,Canada,2020-10-09 04:23:59,,,13,0,13,0,"Grand Princess, Canada",,0.0,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Manitoba,Canada,2020-10-09 04:23:59,53.7609,-98.8139,2344,27,1454,863,"Manitoba, Canada",169.39292437661018,1.151877133105802,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,New Brunswick,Canada,2020-10-09 04:23:59,46.5653,-66.4619,225,2,199,24,"New Brunswick, Canada",28.50898032880357,0.8888888888888888,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Newfoundland and Labrador,Canada,2020-10-09 04:23:59,53.1355,-57.6604,277,4,269,4,"Newfoundland and Labrador, Canada",53.21264117198441,1.444043321299639,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Northwest Territories,Canada,2020-10-09 04:23:59,64.8255,-124.8457,5,0,5,0,"Northwest Territories,Canada",10.98804500703235,0.0,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Nova Scotia,Canada,2020-10-09 04:23:59,44.682,-63.7443,1089,65,1021,3,"Nova Scotia, Canada",109.7721396495154,5.968778696051423,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Nunavut,Canada,2020-10-09 04:23:59,70.2998,-83.1076,0,0,0,0,"Nunavut, Canada",0.0,,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Ontario,Canada,2020-10-09 04:23:59,51.2538,-85.3232,59130,2992,50463,5407,"Ontario, Canada",397.3553439852327,5.165243664386468,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Prince Edward Island,Canada,2020-10-09 04:23:59,46.5107,-63.4168,61,0,58,3,"Prince Edward Island, Canada",37.12313927871566,0.0,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Quebec,Canada,2020-10-09 04:23:59,52.9399,-73.5491,84166,5960,68585,9621,"Quebec, Canada",978.1631577448763,7.081244207874914,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Saskatchewan,Canada,2020-10-09 04:23:59,52.9399,-106.4509,2012,24,1845,143,"Saskatchewan, Canada",170.5310193551012,1.1928429423459244,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Yukon,Canada,2020-10-09 04:23:59,64.2823,-135.0,15,0,15,0,"Yukon, Canada",34.89508211975992,0.0,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,,Central African Republic,2020-10-09 04:23:59,6.6111,20.9394,4853,62,1914,2877,Central African Republic,100.48110011172388,1.277560271996703,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,,Chad,2020-10-09 04:23:59,15.4542,18.7322,1262,89,1098,75,Chad,7.683007628398612,7.05229793977813,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Antofagasta,Chile,2020-10-09 04:23:59,-23.6509,-70.3975,20365,504,19358,503,"Antofagasta, Chile",3352.0757685989597,2.474834274490548,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Araucania,Chile,2020-10-09 04:23:59,-38.9489,-72.3311,8594,121,7429,1044,"Araucania, Chile",897.8044846347354,1.407959041191529,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Arica y Parinacota,Chile,2020-10-09 04:23:59,-18.594,-69.4785,8623,156,7932,535,"Arica y Parinacota, Chile",3814.3390484279066,1.809115157137887,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Atacama,Chile,2020-10-09 04:23:59,-27.5661,-70.0503,7294,70,6900,324,"Atacama, Chile",2524.36458275652,0.9596928982725528,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Aysen,Chile,2020-10-09 04:23:59,-45.9864,-73.7669,608,1,406,201,"Aysen, Chile",589.3871536865779,0.1644736842105263,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Biobio,Chile,2020-10-09 04:23:59,-37.4464,-72.1416,24944,367,23053,1524,"Biobio, Chile",1602.2559023127494,1.4712957023733162,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Coquimbo,Chile,2020-10-09 04:23:59,-29.959,-71.3389,12248,223,11723,302,"Coquimbo, Chile",1616.7141420248,1.8207054212932725,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Los Lagos,Chile,2020-10-09 04:23:59,-41.9198,-72.1416,10576,101,9164,1311,"Los Lagos, Chile",1276.2034395709948,0.9549924357034796,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Los Rios,Chile,2020-10-09 04:23:59,-40.231,-72.3311,2278,21,1795,462,"Los Rios, Chile",591.9389247915351,0.9218612818261632,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Magallanes,Chile,2020-10-09 04:23:59,-52.368,-70.9863,10043,103,8442,1498,"Magallanes, Chile",6030.636570529565,1.0255899631584189,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Maule,Chile,2020-10-09 04:23:59,-35.5183,-71.6885,16706,351,15333,1022,"Maule, Chile",1598.7367816641945,2.101041541960972,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Metropolitana,Chile,2020-10-09 04:23:59,-33.4376,-70.6505,289470,9426,276903,3141,"Metropolitana, Chile",4069.7007426602822,3.256295989221681,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Nuble,Chile,2020-10-09 04:23:59,-36.7226,-71.7622,6671,128,6202,341,"Nuble, Chile",1388.0306028393145,1.9187528106730625,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,OHiggins,Chile,2020-10-09 04:23:59,-34.5755,-71.0022,17093,435,16005,653,"OHiggins, Chile",1868.9963971549005,2.544901421634587,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Tarapaca,Chile,2020-10-09 04:23:59,-19.9232,-69.5132,12092,234,11520,338,"Tarapaca, Chile",3658.05698243576,1.935163744624545,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Unknown,Chile,2020-10-09 04:23:59,,,52,1,52,0,"Unknown, Chile",,1.9230769230769231,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Valparaiso,Chile,2020-10-09 04:23:59,-33.0472,-71.6127,28359,925,26493,941,"Valparaiso, Chile",1561.7032196671407,3.2617511195740327,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Anhui,China,2020-10-09 04:23:59,31.8257,117.2264,991,6,985,0,"Anhui, China",1.6238668510457417,0.6054490413723511,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Beijing,China,2020-10-09 04:23:59,40.1824,116.4142,936,9,927,0,"Beijing, China",4.27532059765876,0.9615384615384616,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Chongqing,China,2020-10-09 04:23:59,30.0572,107.874,585,6,578,1,"Chongqing, China",1.8250361832921589,1.0256410256410255,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Fujian,China,2020-10-09 04:23:59,26.0789,117.9874,414,1,399,14,"Fujian, China",0.9966276911415156,0.2415458937198067,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Gansu,China,2020-10-09 04:23:59,35.7518,104.2861,170,2,168,0,"Gansu, China",0.6794610243370549,1.1764705882352942,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Guangdong,China,2020-10-09 04:23:59,23.3417,113.4244,1851,8,1821,22,"Guangdong, China",1.4689017780853664,0.4321988114532685,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Guangxi,China,2020-10-09 04:23:59,23.8298,108.7881,260,2,255,3,"Guangxi, China",0.5186845744244936,0.7692307692307693,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Guizhou,China,2020-10-09 04:23:59,26.8154,106.8748,147,2,145,0,"Guizhou, China",0.3812028313360552,1.3605442176870748,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Hainan,China,2020-10-09 04:23:59,19.1959,109.7453,171,6,165,0,"Hainan, China",1.696221255497344,3.508771929824561,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Hebei,China,2020-10-09 04:23:59,37.8957,114.9042,365,6,358,1,"Hebei, China",0.4892090207194763,1.643835616438356,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Heilongjiang,China,2020-10-09 04:23:59,47.862,127.7615,948,13,935,0,"Heilongjiang, China",2.9764438955396293,1.371308016877637,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Henan,China,2020-10-09 04:23:59,33.882,113.614,1281,22,1255,4,"Henan, China",1.289179599615436,1.717408274785324,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
,,Hong Kong,China,2020-10-09 04:23:59,22.3,114.2,5161,105,4890,166,"Hong Kong, China",68.84097987084947,2.0344894400310016,2020-10-08,10-08-2020.csv,2026-05-18 17:44:52.651542
