FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio,_report_date,_source_file,_ingested_at
,,,Afghanistan,2020-10-07 04:23:40,33.93911,67.709953,39572,1471,32977,5124,Afghanistan,101.65344575048806,3.717274840796523,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,,Albania,2020-10-07 04:23:40,41.1533,20.1683,14568,403,8965,5200,Albania,506.2200291889638,2.7663371773750685,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,,Algeria,2020-10-07 04:23:40,28.0339,1.6596,52399,1768,36763,13868,Algeria,119.49316690141212,3.3741101929426134,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,,Andorra,2020-10-07 04:23:40,42.5063,1.5218,2370,53,1615,702,Andorra,3067.3655600854204,2.2362869198312234,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,,Angola,2020-10-07 04:23:40,-11.2027,17.8739,5725,211,2598,2916,Angola,17.41907538756758,3.685589519650655,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,,Antigua and Barbuda,2020-10-07 04:23:40,17.0608,-61.7964,107,3,96,8,Antigua and Barbuda,109.26394902377255,2.803738317757009,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,,Argentina,2020-10-07 04:23:40,-38.4161,-63.6167,824468,21827,660272,142369,Argentina,1824.214682712502,2.6474041442481697,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,,Armenia,2020-10-07 04:23:40,40.0691,45.0382,53083,990,44932,7161,Armenia,1791.3873828391547,1.865003861876684,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,Australian Capital Territory,Australia,2020-10-07 04:23:40,-35.4735,149.0124,113,3,110,0,"Australian Capital Territory, Australia",26.395701938799345,2.6548672566371683,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,New South Wales,Australia,2020-10-07 04:23:40,-33.8688,151.2093,4249,53,0,4196,"New South Wales, Australia",52.340477950234046,1.247352318192516,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,Northern Territory,Australia,2020-10-07 04:23:40,-12.4634,130.8456,33,0,33,0,"Northern Territory, Australia",13.436482084690551,0.0,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,Queensland,Australia,2020-10-07 04:23:40,-27.4698,153.0251,1160,6,1148,6,"Queensland, Australia",22.67618023653602,0.5172413793103449,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,South Australia,Australia,2020-10-07 04:23:40,-34.9285,138.6007,472,4,465,3,"South Australia, Australia",26.871619698263597,0.847457627118644,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,Tasmania,Australia,2020-10-07 04:23:40,-42.8821,147.3272,230,13,217,0,"Tasmania, Australia",42.95051353874883,5.652173913043479,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,Victoria,Australia,2020-10-07 04:23:40,-37.8136,144.9631,20237,809,19149,279,"Victoria, Australia",305.23838971930195,3.997628106932846,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,Western Australia,Australia,2020-10-07 04:23:40,-31.9505,115.8605,687,9,664,14,"Western Australia, Australia",26.11571504599711,1.310043668122271,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,,Austria,2020-10-07 04:23:40,47.5162,14.5501,49103,1032,39790,9207,Austria,553.1510925564044,1.6499729019048957,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,,Azerbaijan,2020-10-07 04:23:40,40.1431,47.5769,40931,600,38713,1618,Azerbaijan,403.6916218528628,1.4658816056289854,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,,Bahamas,2020-10-07 04:23:40,25.025885,-78.035889,4559,100,2475,1984,Bahamas,1159.3193099519897,2.1934634788330776,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,,Bahrain,2020-10-07 04:23:40,26.0275,50.55,73476,262,68606,4608,Bahrain,4318.096736979624,0.3565790189994011,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,,Bangladesh,2020-10-07 04:23:40,23.685,90.3563,371631,5405,284833,81393,Bangladesh,225.65571212322777,1.4543996598776745,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,,Barbados,2020-10-07 04:23:40,13.1939,-59.5432,200,7,182,11,Barbados,69.5964450135887,3.5,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,,Belarus,2020-10-07 04:23:40,53.7098,27.9534,81090,868,75376,4846,Belarus,858.1568982575574,1.0704155876186954,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,,Belgium,2020-10-07 04:23:40,50.8333,4.469936,134291,10092,19812,104387,Belgium,1168.4955616380953,7.515023344825789,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,,Belize,2020-10-07 04:23:40,17.1899,-88.4976,2243,34,1392,817,Belize,564.1050145741799,1.5158270173874275,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,,Benin,2020-10-07 04:23:40,9.3077,2.3158,2357,41,1973,343,Benin,19.442064709328346,1.7394993635977938,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,,Bhutan,2020-10-07 04:23:40,27.5142,90.4336,300,0,250,50,Bhutan,38.87964417349652,0.0,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,,Bolivia,2020-10-07 04:23:40,-16.2902,-63.5887,137468,8156,98542,30770,Bolivia,1177.6549171598906,5.933017138534058,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,,Bosnia and Herzegovina,2020-10-07 04:23:40,43.9159,17.6791,28710,903,22274,5533,Bosnia and Herzegovina,875.087440163496,3.1452455590386625,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,,Botswana,2020-10-07 04:23:40,-22.3285,24.6849,3172,18,834,2320,Botswana,134.88545154946047,0.5674653215636822,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,Acre,Brazil,2020-10-07 04:23:40,-9.0238,-70.812,28805,668,26979,1158,"Acre, Brazil",3266.1137158634137,2.3190418330151017,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,Alagoas,Brazil,2020-10-07 04:23:40,-9.5713,-36.782,88283,2109,85202,972,"Alagoas, Brazil",2645.296862157689,2.388908396860097,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,Amapa,Brazil,2020-10-07 04:23:40,0.902,-52.003,48814,721,36489,11604,"Amapa, Brazil",5771.811604399035,1.4770352767648625,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,Amazonas,Brazil,2020-10-07 04:23:40,-3.4168,-65.8561,143571,4193,120012,19366,"Amazonas, Brazil",3464.0521141138693,2.9205062303668567,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,Bahia,Brazil,2020-10-07 04:23:40,-12.5797,-41.7007,318147,6985,304732,6430,"Bahia, Brazil",2139.081765532644,2.1955259675558785,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,Ceara,Brazil,2020-10-07 04:23:40,-5.4984,-39.3206,256032,9090,220158,26687,"Ceara, Brazil",2802.527529878742,3.549421909982847,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,Distrito Federal,Brazil,2020-10-07 04:23:40,-15.7998,-47.8645,196787,3364,186378,7045,"Distrito Federal, Brazil",6526.351886465814,1.70946251530843,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,Espirito Santo,Brazil,2020-10-07 04:23:40,-19.1834,-40.3089,135850,3604,125105,7141,"Espirito Santo, Brazil",3380.488472496983,2.652926021347074,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,Goias,Brazil,2020-10-07 04:23:40,-15.827,-49.8362,222589,4989,211528,4668,"Goias, Brazil",3150.8954948695946,2.236129889979696,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,Maranhao,Brazil,2020-10-07 04:23:40,-4.9609,-45.2744,176283,3817,167126,5340,"Maranhao, Brazil",2491.5687669333124,2.1652683469194423,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,Mato Grosso,Brazil,2020-10-07 04:23:40,-12.6819,-56.9211,128740,3564,109439,15119,"Mato Grosso, Brazil",3675.4842779352703,2.743009736786626,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,Mato Grosso do Sul,Brazil,2020-10-07 04:23:40,-20.7722,-54.7852,73027,1385,66394,4776,"Mato Grosso do Sul, Brazil",2610.520527991145,1.8967275935268657,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,Minas Gerais,Brazil,2020-10-07 04:23:40,-18.5122,-44.555,310124,7704,275299,27121,"Minas Gerais, Brazil",1465.005724701047,2.4841676232732715,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,Para,Brazil,2020-10-07 04:23:40,-1.9981,-54.9306,235948,6623,219799,8471,"Para, Brazil",2730.299731542922,2.8158580405647045,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,Paraiba,Brazil,2020-10-07 04:23:40,-7.24,-36.782,123564,2872,99199,21493,"Paraiba, Brazil",3075.164124976637,2.324301576510958,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,Parana,Brazil,2020-10-07 04:23:40,-25.2521,-52.0215,186159,4673,136901,44585,"Parana, Brazil",1628.124016908582,2.5102197583785903,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,Pernambuco,Brazil,2020-10-07 04:23:40,-8.8137,-36.9541,150217,8356,129516,12345,"Pernambuco, Brazil",1571.7890973081603,5.562619410586019,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,Piaui,Brazil,2020-10-07 04:23:40,-7.7183,-42.7289,99960,2180,97295,0,"Piaui, Brazil",3032.970215631241,2.1848180829203434,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,Rio Grande do Norte,Brazil,2020-10-07 04:23:40,-5.4026,-36.9541,72154,2421,41449,27188,"Rio Grande do Norte, Brazil",2025.8334181672285,3.3866813056881044,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,Rio Grande do Sul,Brazil,2020-10-07 04:23:40,-30.0346,-51.2177,205375,4989,191485,8901,"Rio Grande do Sul, Brazil",1805.1391906243684,2.429214850882532,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,Rio de Janeiro,Brazil,2020-10-07 04:23:40,-22.9068,-43.1729,275415,18883,249469,7063,"Rio de Janeiro, Brazil",1595.2268130859163,6.856198827224371,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,Rondonia,Brazil,2020-10-07 04:23:40,-11.5057,-63.5806,67014,1384,58783,6847,"Rondonia, Brazil",3770.709955126672,2.0652400990837734,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,Roraima,Brazil,2020-10-07 04:23:40,-2.7376,-62.0751,51635,666,46135,4654,"Roraima, Brazil",8493.44873638283,1.284742468415938,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,Santa Catarina,Brazil,2020-10-07 04:23:40,-27.2423,-50.2189,221442,2872,211255,7315,"Santa Catarina, Brazil",3090.698566377679,1.2969536041040093,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,Sao Paulo,Brazil,2020-10-07 04:23:40,-23.5505,-46.6333,1010839,36490,888042,86307,"Sao Paulo, Brazil",2201.350032314476,3.6098725909863,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,Sergipe,Brazil,2020-10-07 04:23:40,-10.5741,-37.3857,78525,2067,72161,4297,"Sergipe, Brazil",3416.067196358283,2.632282712511939,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,Tocantins,Brazil,2020-10-07 04:23:40,-10.1753,-48.2982,69969,985,54010,14602,"Tocantins, Brazil",4424.216684701684,1.4011237731185422,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,,Brunei,2020-10-07 04:23:40,4.5353,114.7277,146,3,143,0,Brunei,33.372725340184644,2.054794520547945,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,,Bulgaria,2020-10-07 04:23:40,42.7339,25.4858,22306,862,15310,6134,Bulgaria,321.02146595389326,3.8644310947727063,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,,Burkina Faso,2020-10-07 04:23:40,12.2383,-1.5616,2197,59,1441,697,Burkina Faso,10.51031326282892,2.6854802002730995,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,,Burma,2020-10-07 04:23:40,21.9162,95.956,20033,471,5782,13780,Burma,36.81873892042304,2.351120650925972,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,,Burundi,2020-10-07 04:23:40,-3.3731,29.9189,514,1,472,41,Burundi,4.32267653403086,0.1945525291828793,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,,Cabo Verde,2020-10-07 04:23:40,16.5388,-23.0418,6518,69,5632,817,Cabo Verde,1172.3274603048988,1.0586069346425284,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,,Cambodia,2020-10-07 04:23:40,11.55,104.9167,280,0,276,4,Cambodia,1.6747442172128897,0.0,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
,,,Cameroon,2020-10-07 04:23:40,3.848,11.5021,20924,420,19764,740,Cameroon,78.82207186776817,2.007264385394762,2020-10-06,10-06-2020.csv,2026-05-18 17:44:50.473672
