FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio,_report_date,_source_file,_ingested_at
,,,Afghanistan,2021-07-28 04:21:39,33.93911,67.709953,145008,6515,82586.0,55907.0,Afghanistan,372.4998196044368,4.492855566589429,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,,Albania,2021-07-28 04:21:39,41.1533,20.1683,132922,2456,130166.0,300.0,Albania,4618.875529918688,1.8477001549781076,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,,Algeria,2021-07-28 04:21:39,28.0339,1.6596,165204,4112,112050.0,49042.0,Algeria,376.7390435844365,2.48904384881722,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,,Andorra,2021-07-28 04:21:39,42.5063,1.5218,14586,127,14113.0,346.0,Andorra,18877.88778877888,0.870697929521459,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,,Angola,2021-07-28 04:21:39,-11.2027,17.8739,42110,994,35742.0,5374.0,Angola,128.12528638785517,2.360484445499881,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,,Antigua and Barbuda,2021-07-28 04:21:39,17.0608,-61.7964,1288,43,1229.0,16.0,Antigua and Barbuda,1315.252021893636,3.3385093167701863,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,,Argentina,2021-07-28 04:21:39,-38.4161,-63.6167,4875927,104352,4519922.0,251653.0,Argentina,10788.457071995908,2.1401468889915702,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,,Armenia,2021-07-28 04:21:39,40.0691,45.0382,229090,4597,219280.0,5213.0,Armenia,7731.08029942961,2.006634946964075,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,Australian Capital Territory,Australia,2021-07-28 04:21:39,-35.4735,149.0124,124,3,121.0,0.0,"Australian Capital Territory, Australia",28.96519504788601,2.419354838709677,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,New South Wales,Australia,2021-07-28 04:21:39,-33.8688,151.2093,8294,65,0.0,8229.0,"New South Wales, Australia",102.1680216802168,0.7836990595611285,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,Northern Territory,Australia,2021-07-28 04:21:39,-12.4634,130.8456,192,0,190.0,2.0,"Northern Territory, Australia",78.17589576547232,0.0,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,Queensland,Australia,2021-07-28 04:21:39,-27.4698,153.0251,1790,7,1717.0,66.0,"Queensland, Australia",34.99169191672368,0.3910614525139664,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,South Australia,Australia,2021-07-28 04:21:39,-34.9285,138.6007,857,4,827.0,26.0,"South Australia, Australia",48.79020779960148,0.4667444574095682,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,Tasmania,Australia,2021-07-28 04:21:39,-42.8821,147.3272,234,13,221.0,0.0,"Tasmania, Australia",43.69747899159664,5.555555555555555,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,Victoria,Australia,2021-07-28 04:21:39,-37.8136,144.9631,20932,820,19907.0,205.0,"Victoria, Australia",315.7212024314092,3.917446971144659,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,Western Australia,Australia,2021-07-28 04:21:39,-31.9505,115.8605,1050,9,1030.0,11.0,"Western Australia, Australia",39.91484832357637,0.8571428571428571,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,,Austria,2021-07-28 04:21:39,47.5162,14.5501,652294,13130,641541.0,4671.0,Austria,7294.246313732457,1.6343734445139575,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,,Azerbaijan,2021-07-28 04:21:39,40.1431,47.5769,341183,5011,332259.0,3913.0,Azerbaijan,3364.997645271928,1.4687132711770516,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,,Bahamas,2021-07-28 04:21:39,25.025885,-78.035889,14252,284,12298.0,1670.0,Bahamas,3624.176092440394,1.9927027785573956,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,,Bahrain,2021-07-28 04:21:39,26.0275,50.55,268731,1383,266497.0,851.0,Bahrain,15792.99981252751,0.5146410350871318,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,,Bangladesh,2021-07-28 04:21:39,23.685,90.3563,1194752,19779,1022414.0,152559.0,Bangladesh,725.457815334702,1.6554900096421683,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,,Barbados,2021-07-28 04:21:39,13.1939,-59.5432,4359,48,4146.0,165.0,Barbados,1516.854519071166,1.1011699931176877,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,,Belarus,2021-07-28 04:21:39,53.7098,27.9534,441881,3413,435842.0,2626.0,Belarus,4676.325420630752,0.7723798941343937,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,Antwerp,Belgium,2021-07-28 04:21:39,51.2195,4.4024,147084,0,0.0,147084.0,"Antwerp, Belgium",7866.590363314489,0.0,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,Brussels,Belgium,2021-07-28 04:21:39,50.8503,4.3517,138976,0,0.0,138976.0,"Brussels, Belgium",11407.79229307493,0.0,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,East Flanders,Belgium,2021-07-28 04:21:39,51.0362,3.7373,128802,0,0.0,128802.0,"East Flanders, Belgium",8444.620735549137,0.0,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,Flemish Brabant,Belgium,2021-07-28 04:21:39,50.9167,4.5833,86784,0,0.0,86784.0,"Flemish Brabant, Belgium",7508.286159971553,0.0,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,Hainaut,Belgium,2021-07-28 04:21:39,50.5257,4.0621,162947,0,0.0,162947.0,"Hainaut, Belgium",12098.46752398206,0.0,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,Liege,Belgium,2021-07-28 04:21:39,50.4496,5.8492,133473,0,0.0,133473.0,"Liege, Belgium",12026.761578662825,0.0,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,Limburg,Belgium,2021-07-28 04:21:39,50.9739,5.3420000000000005,63077,0,0.0,63077.0,"Limburg, Belgium",7189.327193772297,0.0,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,Luxembourg,Belgium,2021-07-28 04:21:39,50.0547,5.4677,31605,0,0.0,31605.0,"Luxembourg, Belgium",11021.71911617007,0.0,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,Namur,Belgium,2021-07-28 04:21:39,50.331,4.8221,60497,0,0.0,60497.0,"Namur, Belgium",12201.10843995547,0.0,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,Unknown,Belgium,2021-07-28 04:21:39,,,21802,25230,0.0,0.0,"Unknown, Belgium",,115.72332813503348,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,Walloon Brabant,Belgium,2021-07-28 04:21:39,50.4,4.35,43158,0,0.0,43158.0,"Walloon Brabant, Belgium",10629.551819003544,0.0,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,West Flanders,Belgium,2021-07-28 04:21:39,51.0536,3.1458,100825,0,0.0,100825.0,"West Flanders, Belgium",8395.471899212704,0.0,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,,Belize,2021-07-28 04:21:39,17.1899,-88.4976,13983,333,13255.0,395.0,Belize,3516.6653672718494,2.3814632053207467,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,,Benin,2021-07-28 04:21:39,9.3077,2.3158,8324,107,8125.0,92.0,Benin,68.66175080205734,1.2854396924555502,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,,Bhutan,2021-07-28 04:21:39,27.5142,90.4336,2500,2,2275.0,223.0,Bhutan,323.9970347791377,0.08,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,,Bolivia,2021-07-28 04:21:39,-16.2902,-63.5887,470024,17716,403396.0,48912.0,Bolivia,4026.581275519833,3.76916923391146,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,,Bosnia and Herzegovina,2021-07-28 04:21:39,43.9159,17.6791,205523,9686,189063.0,6774.0,Bosnia and Herzegovina,6264.388574180501,4.712854522364894,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,,Botswana,2021-07-28 04:21:39,-22.3285,24.6849,102124,1485,87517.0,13122.0,Botswana,4342.699197363525,1.4541146057733736,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,Acre,Brazil,2021-07-28 04:21:39,-9.0238,-70.812,86999,1797,83084.0,2118.0,"Acre, Brazil",9864.559179531372,2.0655409832296923,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,Alagoas,Brazil,2021-07-28 04:21:39,-9.5713,-36.782,228770,5759,220104.0,2907.0,"Alagoas, Brazil",6854.825540090556,2.517375530008305,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,Amapa,Brazil,2021-07-28 04:21:39,0.902,-52.003,120881,1898,102852.0,16131.0,"Amapa, Brazil",14293.07900502642,1.57013922783564,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,Amazonas,Brazil,2021-07-28 04:21:39,-3.4168,-65.8561,414789,13501,355314.0,45974.0,"Amazonas, Brazil",10007.945283944377,3.254907917037337,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,Bahia,Brazil,2021-07-28 04:21:39,-12.5797,-41.7007,1187550,25594,1149787.0,12169.0,"Bahia, Brazil",7984.568613434327,2.155193465538293,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,Ceara,Brazil,2021-07-28 04:21:39,-5.4984,-39.3206,916008,23402,639477.0,253129.0,"Ceara, Brazil",10030.663338618002,2.5547811809503846,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,Distrito Federal,Brazil,2021-07-28 04:21:39,-15.7998,-47.8645,447354,9578,429408.0,8368.0,"Distrito Federal, Brazil",14836.293158684402,2.141033722734121,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,Espirito Santo,Brazil,2021-07-28 04:21:39,-19.1834,-40.3089,540720,11847,515859.0,12864.0,"Espirito Santo, Brazil",13451.432695059286,2.190851810879708,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,Goias,Brazil,2021-07-28 04:21:39,-15.827,-49.8362,731673,20556,691143.0,17803.0,"Goias, Brazil",10394.20354117219,2.817812699622482,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,Maranhao,Brazil,2021-07-28 04:21:39,-4.9609,-45.2744,334181,9576,289096.0,35509.0,"Maranhao, Brazil",4723.285524426867,2.865513000439881,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,Mato Grosso,Brazil,2021-07-28 04:21:39,-12.6819,-56.9211,485075,12688,456929.0,12746.0,"Mato Grosso, Brazil",13836.926519013245,2.585954789346729,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,Mato Grosso do Sul,Brazil,2021-07-28 04:21:39,-20.7722,-54.7852,354221,8893,334556.0,9735.0,"Mato Grosso do Sul, Brazil",12708.268411571702,2.511602356998649,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,Minas Gerais,Brazil,2021-07-28 04:21:39,-18.5122,-44.555,1942682,49901,1835335.0,57446.0,"Minas Gerais, Brazil",9177.104162443666,2.568665381158625,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,Para,Brazil,2021-07-28 04:21:39,-1.9981,-54.9306,570670,15990,532923.0,21127.0,"Para, Brazil",6625.943798955348,2.8018265993709,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,Paraiba,Brazil,2021-07-28 04:21:39,-7.24,-36.782,418777,8952,290624.0,119201.0,"Paraiba, Brazil",10422.194221337451,2.137653214001724,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,Parana,Brazil,2021-07-28 04:21:39,-25.2521,-52.0215,1368490,34695,1007557.0,326238.0,"Parana, Brazil",11968.647424509292,2.535276107242289,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,Pernambuco,Brazil,2021-07-28 04:21:39,-8.8137,-36.9541,586854,18665,508262.0,59927.0,"Pernambuco, Brazil",6140.521504967369,3.180518493526499,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,Piaui,Brazil,2021-07-28 04:21:39,-7.7183,-42.7289,308443,6821,300312.0,754.0,"Piaui, Brazil",9406.038750138625,2.213517560356112,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,Rio Grande do Norte,Brazil,2021-07-28 04:21:39,-5.4026,-36.9541,358937,7074,150649.0,200325.0,"Rio Grande do Norte, Brazil",10209.83770919397,1.974617644758745,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,Rio Grande do Sul,Brazil,2021-07-28 04:21:39,-30.0346,-51.2177,1355601,33147,1307463.0,14991.0,"Rio Grande do Sul, Brazil",11915.026132438636,2.445188517860344,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,Rio de Janeiro,Brazil,2021-07-28 04:21:39,-22.9068,-43.1729,1018721,58612,947587.0,12522.0,"Rio de Janeiro, Brazil",5900.517598001917,5.753488933672713,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,Rondonia,Brazil,2021-07-28 04:21:39,-11.5057,-63.5806,257053,6345,245126.0,5582.0,"Rondonia, Brazil",14463.728565600866,2.468362555581922,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
,,Roraima,Brazil,2021-07-28 04:21:39,-2.7376,-62.0751,119261,1841,112425.0,4712.0,"Roraima, Brazil",19639.428751603355,1.5390693295676148,2021-07-27,07-27-2021.csv,2026-05-18 17:51:24.754954
