FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio,_report_date,_source_file,_ingested_at
,,,Afghanistan,2020-08-29 04:28:19,33.93911,67.709953,38226,1406,29059,7761,Afghanistan,98.19581060492662,3.6781248364987182,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,,Albania,2020-08-29 04:28:19,41.1533,20.1683,9195,271,4923,4001,Albania,319.51490722079365,2.9472539423599784,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,,Algeria,2020-08-29 04:28:19,28.0339,1.6596,43403,1483,30436,11484,Algeria,98.9782614748753,3.4168145059097297,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,,Andorra,2020-08-29 04:28:19,42.5063,1.5218,1124,53,902,169,Andorra,1454.733708664984,4.715302491103203,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,,Angola,2020-08-29 04:28:19,-11.2027,17.8739,2471,106,1028,1337,Angola,7.518346774267161,4.289761230271146,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,,Antigua and Barbuda,2020-08-29 04:28:19,17.0608,-61.7964,94,3,89,2,Antigua and Barbuda,95.98888979658524,3.191489361702128,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,,Argentina,2020-08-29 04:28:19,-38.4161,-63.6167,392009,8271,280165,103573,Argentina,867.3575852009359,2.109900537997852,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,,Armenia,2020-08-29 04:28:19,40.0691,45.0382,43451,869,37264,5318,Armenia,1466.3371168122396,1.9999539711399048,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,Australian Capital Territory,Australia,2020-08-29 04:28:19,-35.4735,149.0124,113,3,110,0,"Australian Capital Territory, Australia",26.395701938799345,2.6548672566371683,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,New South Wales,Australia,2020-08-29 04:28:19,-33.8688,151.2093,4033,52,0,3981,"New South Wales, Australia",49.679724069967975,1.2893627572526656,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,Northern Territory,Australia,2020-08-29 04:28:19,-12.4634,130.8456,33,0,33,0,"Northern Territory, Australia",13.436482084690551,0.0,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,Queensland,Australia,2020-08-29 04:28:19,-27.4698,153.0251,1117,6,1084,27,"Queensland, Australia",21.835597693285116,0.5371530886302597,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,South Australia,Australia,2020-08-29 04:28:19,-34.9285,138.6007,463,4,458,1,"South Australia, Australia",26.35923711927128,0.8639308855291576,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,Tasmania,Australia,2020-08-29 04:28:19,-42.8821,147.3272,230,13,216,1,"Tasmania, Australia",42.95051353874883,5.652173913043479,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,Victoria,Australia,2020-08-29 04:28:19,-37.8136,144.9631,18903,513,15101,3289,"Victoria, Australia",285.1174225855594,2.713854943659737,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,Western Australia,Australia,2020-08-29 04:28:19,-31.9505,115.8605,655,9,637,9,"Western Australia, Australia",24.899262525659545,1.3740458015267176,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,,Austria,2020-08-29 04:28:19,47.5162,14.5501,26274,902,22594,3263,Austria,295.2344999111743,2.7566754418954496,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,,Azerbaijan,2020-08-29 04:28:19,40.1431,47.5769,35986,527,33461,1998,Azerbaijan,354.9203953970614,1.464458400489079,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,,Bahamas,2020-08-29 04:28:19,25.025885,-78.035889,2057,50,755,1252,Bahamas,523.079583367239,2.430724355858046,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,,Bahrain,2020-08-29 04:28:19,26.0275,50.55,51113,189,47760,3164,Bahrain,3003.8499444340946,0.3697689433216598,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,,Bangladesh,2020-08-29 04:28:19,23.685,90.3563,306794,4174,196836,105784,Bangladesh,186.28644689257231,1.3605220441077726,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,,Barbados,2020-08-29 04:28:19,13.1939,-59.5432,166,7,141,18,Barbados,57.76504936127863,4.216867469879518,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,,Belarus,2020-08-29 04:28:19,53.7098,27.9534,71346,667,69887,792,Belarus,755.0383778897976,0.9348807221147648,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,,Belgium,2020-08-29 04:28:19,50.8333,4.469936,83952,9886,18360,55706,Belgium,730.4848380802985,11.7757766342672,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,,Belize,2020-08-29 04:28:19,17.1899,-88.4976,870,12,93,765,Belize,218.8013208557898,1.3793103448275863,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,,Benin,2020-08-29 04:28:19,9.3077,2.3158,2145,40,1738,367,Benin,17.693351209804543,1.8648018648018647,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,,Bhutan,2020-08-29 04:28:19,27.5142,90.4336,195,0,120,75,Bhutan,25.27176871277274,0.0,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,,Bolivia,2020-08-29 04:28:19,-16.2902,-63.5887,114409,4846,54914,54649,Bolivia,980.114073219556,4.235680759380818,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,,Bosnia and Herzegovina,2020-08-29 04:28:19,43.9159,17.6791,19214,591,12733,5890,Bosnia and Herzegovina,585.6471638906796,3.0758821692515874,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,,Botswana,2020-08-29 04:28:19,-22.3285,24.6849,1562,3,199,1360,Botswana,66.42215489289322,0.1920614596670934,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,Acre,Brazil,2020-08-29 04:28:19,-9.0238,-70.812,24462,608,18928,4926,"Acre, Brazil",2773.673796821761,2.48548769520072,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,Alagoas,Brazil,2020-08-29 04:28:19,-9.5713,-36.782,78174,1861,73053,3260,"Alagoas, Brazil",2342.3924980156453,2.380586895898892,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,Amapa,Brazil,2020-08-29 04:28:19,0.902,-52.003,42625,657,30657,11311,"Amapa, Brazil",5040.018634766847,1.541348973607038,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,Amazonas,Brazil,2020-08-29 04:28:19,-3.4168,-65.8561,118844,3629,100239,14976,"Amazonas, Brazil",2867.4440482391897,3.053582848103396,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,Bahia,Brazil,2020-08-29 04:28:19,-12.5797,-41.7007,250977,5243,233947,11787,"Bahia, Brazil",1687.459961175451,2.0890360471278244,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,Ceara,Brazil,2020-08-29 04:28:19,-5.4984,-39.3206,213238,8380,186731,17377,"Ceara, Brazil",2326.7869591127014,3.941943864008584,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,Distrito Federal,Brazil,2020-08-29 04:28:19,-15.7998,-47.8645,158180,2440,141412,14328,"Distrito Federal, Brazil",5245.968185912496,1.542546466051334,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,Espirito Santo,Brazil,2020-08-29 04:28:19,-19.1834,-40.3089,109493,3117,97531,8845,"Espirito Santo, Brazil",2724.621452477822,2.846757326952408,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,Goias,Brazil,2020-08-29 04:28:19,-15.827,-49.8362,130208,3044,119428,6534,"Goias, Brazil",1837.5391152968343,2.328538750823867,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,Maranhao,Brazil,2020-08-29 04:28:19,-4.9609,-45.2744,150144,3412,138480,8252,"Maranhao, Brazil",2122.1223881056894,2.272485080988917,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,Mato Grosso,Brazil,2020-08-29 04:28:19,-12.6819,-56.9211,90135,2739,69722,16741,"Mato Grosso, Brazil",2558.211215147457,3.0031411263181518,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,Mato Grosso do Sul,Brazil,2020-08-29 04:28:19,-20.7722,-54.7852,48023,840,39644,6685,"Mato Grosso do Sul, Brazil",1696.7339885843253,1.745419070240923,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,Minas Gerais,Brazil,2020-08-29 04:28:19,-18.5122,-44.555,209465,5167,173369,30929,"Minas Gerais, Brazil",989.499116883907,2.466760556656243,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,Para,Brazil,2020-08-29 04:28:19,-1.9981,-54.9306,198246,6109,181933,8835,"Para, Brazil",2288.4701782487577,3.101476070989567,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,Paraiba,Brazil,2020-08-29 04:28:19,-7.24,-36.782,104803,2404,74326,28073,"Paraiba, Brazil",2608.2550402214765,2.2938274667709893,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,Parana,Brazil,2020-08-29 04:28:19,-25.2521,-52.0215,126964,3194,85464,38306,"Parana, Brazil",1110.4117323512762,2.5156737342868847,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,Pernambuco,Brazil,2020-08-29 04:28:19,-8.8137,-36.9541,123146,7512,103517,12117,"Pernambuco, Brazil",1288.5328569809726,6.100076332158576,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
,,Piaui,Brazil,2020-08-29 04:28:19,-7.7183,-42.7289,76916,1804,74495,0,"Piaui, Brazil",2322.875865315788,2.34766482974498,2020-08-28,08-28-2020.csv,2026-05-18 17:43:49.591848
